SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -2.8640    3.1078  1    0.0000    0.0000
1   -8.3059    8.9695  1    0.0000    0.0000
2   -7.3518    7.9247  1    0.0000    0.0000
3   -7.8512    8.5091  1    0.0000    0.0000
4   -7.5574    8.1924  1    0.0000    0.0000
5   -7.7422    8.3958  1    0.0000    0.0000
6   -7.6170    8.2629  1    0.0000    0.0000
7   -7.7032    8.3566  1    0.0000    0.0000
8   -7.6605    8.2791  1    0.0000    0.0000
9   -7.6776    8.3141  1    0.0000    0.0000
10   -7.6812    8.3202  1    0.0000    0.0000
11   -7.7270    8.3372  1    0.0000    0.0000
12   -7.6483    8.3606  1    0.0000    0.0000
13   -7.7035    8.4077  1    0.0000    0.0000
14   -7.7179    8.4130  1    0.0000    0.0000
15   -7.6904    8.4253  1    0.0000    0.0000
16   -7.7266    8.4217  1    0.0000    0.0000
17   -7.7073    8.4334  1    0.0000    0.0000
18   -7.7346    8.4369  1    0.0000    0.0000
19   -7.7431    8.4583  1    0.0000    0.0000
20   -7.7045    8.4623  1    0.0000    0.0000
21   -7.7260    8.4974  1    0.0000    0.0000
22   -7.7393    8.4963  1    0.0000    0.0000
23   -7.7595    8.4273  1    0.0000    0.0000
24   -7.7628    8.4411  1    0.0000    0.0000
25   -7.7709    8.4543  1    0.0000    0.0000
26   -7.7644    8.4752  1    0.0000    0.0000
27   -7.7483    8.4812  1    0.0000    0.0000
28   -7.7894    8.4530  1    0.0000    0.0000
29   -7.7757    8.4574  1    0.0000    0.0000
30   -7.7156    8.4676  1    0.0000    0.0000
31   -7.7516    8.4590  1    0.0000    0.0000
32   -7.7596    8.4802  1    0.0000    0.0000
33   -7.7685    8.5183  1    0.0000    0.0000
34   -7.7707    8.5198  1    0.0000    0.0000
35   -7.8081    8.4952  1    0.0000    0.0000
36   -7.8317    8.5265  1    0.0000    0.0000
37   -7.8232    8.5353  1    0.0000    0.0000
38   -7.8244    8.5028  1    0.0000    0.0000
39   -7.8072    8.5041  1    0.0000    0.0000
40   -7.8417    8.5310  1    0.0000    0.0000
41   -7.8350    8.5402  1    0.0000    0.0000
42   -7.8410    8.5176  1    0.0000    0.0000
43   -7.8278    8.5367  1    0.0000    0.0000
44   -7.8160    8.5351  1    0.0000    0.0000
45   -7.8080    8.5812  1    0.0000    0.0000
46   -7.8221    8.6049  1    0.0000    0.0000
47   -7.8704    8.5257  1    0.0000    0.0000
48   -7.8526    8.5368  1    0.0000    0.0000
49   -7.7927    8.5531  1    0.0000    0.0000
50   -7.7991    8.5403  1    0.0000    0.0000
51   -7.7869    8.5995  1    0.0000    0.0000
52   -7.8206    8.6407  1    0.0000    0.0000
53   -7.8319    8.6000  1    0.0000    0.0000
54   -7.8302    8.6033  1    0.0000    0.0000
55   -7.8291    8.6123  1    0.0000    0.0000
56   -7.8292    8.6033  1    0.0000    0.0000
57   -7.8084    8.6126  1    0.0000    0.0000
58   -7.8598    8.6492  1    0.0000    0.0000
59   -7.8554    8.6245  1    0.0000    0.0000
60   -7.8336    8.6756  1    0.0000    0.0000
61   -7.8714    8.6917  1    0.0000    0.0000
62   -7.8823    8.6283  1    0.0000    0.0000
63   -7.9271    8.6176  1    0.0000    0.0000
64   -7.9338    8.6172  1    0.0000    0.0000
65   -7.8750    8.5996  1    0.0000    0.0000
66   -7.8911    8.6212  1    0.0000    0.0000
67   -7.8666    8.6218  1    0.0000    0.0000
68   -7.8928    8.6313  1    0.0000    0.0000
69   -7.8646    8.5925  1    0.0000    0.0000
70   -7.8403    8.5955  1    0.0000    0.0000
71   -7.8840    8.5236  1    0.0000    0.0000
72   -7.9256    8.4443  1    0.0000    0.0000
73   -7.9891    8.3976  1    0.0000    0.0000
74   -7.9884    8.2891  1    0.0000    0.0000
75   -7.9652    8.1525  1    0.0000    0.0000
76   -7.9432    8.0783  1    0.0000    0.0000
77   -7.9024    7.9870  0    0.0000    0.0000
78   -7.7787    7.8951  0    0.0000    0.0000
79   -7.7543    7.7586  0    0.0000    0.0000
80   -7.5856    7.4529  0    0.0000    0.0000
81   -6.8763    7.5251  0    0.0000    0.0000
82   -5.9168    6.7589  0    0.0000    0.0000
83   -5.3485    4.3929  0    0.0000    0.0000
84   -5.1718    1.3276  0    0.0000    0.0000
85   -5.6797   -2.1272  0    0.0000    0.0000
86   -4.4106   -6.0613  0    0.0000    0.0000
87   -3.5363   -7.2836  0    0.0000    0.0000
88   -3.6658   -7.0172  0    0.0000    0.0000
89   -3.6300   -7.2117  0    0.0000    0.0000
90   -3.6246   -7.0154  0    0.0000    0.0000
91   -3.6833   -7.2590  0    0.0000    0.0000
92   -3.5768   -6.9249  0    0.0000    0.0000
93   -3.8139   -7.4444  0    0.0000    0.0000
94   -3.0771   -6.4511  0    0.0000    0.0000
95   -7.5551  -10.0272  0    0.0000    0.0000
96  -38.1042  -28.0885  0    0.0000    0.0000
97    2.2476  -18.4033  0    0.0000    0.0000
98  -21.5357  -19.8081  0    0.0000    0.0000
99  -49.4901  -20.2154  0    0.0000    0.0000
100  -26.3408  -15.1528  0    0.0000    0.0000
101    0.5939  -10.4941  0    0.0000    0.0000
102   -1.1137   -8.8513  0    0.0000    0.0000
103   -0.2931   -7.1030  0    0.0000    0.0000
104   -1.0891   -5.5739  0    0.0000    0.0000
105   -0.9269   -4.1046  0    0.0000    0.0000
106   -0.8855   -2.8954  1    0.0000    0.0000
107   -0.3671   -1.9764  1    0.0000    0.0000
108   -0.7603   -1.1143  1    0.0000    0.0000
109   -0.6286   -0.5352  1    0.0000    0.0000
110   -0.4688   -0.1100  1    0.0000    0.0000
111   -0.3482    0.2347  1    0.0000    0.0000
112   -0.4158    0.6175  1    0.0000    0.0000
