SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -1.6842    2.7089  1    0.0000    0.0000
1   -4.8480    7.8342  1    0.0000    0.0000
2   -4.2979    6.9152  1    0.0000    0.0000
3   -4.8028    7.3630  1    0.0000    0.0000
4   -5.1931    6.9820  1    0.0000    0.0000
5   -6.1940    7.0597  1    0.0000    0.0000
6   -7.1985    6.8462  1    0.0000    0.0000
7   -8.3855    6.7018  1    0.0000    0.0000
8   -9.4974    6.4178  1    0.0000    0.0000
9  -10.7730    6.1927  1    0.0000    0.0000
10  -11.9159    5.8399  1    0.0000    0.0000
11  -12.9837    5.6052  1    0.0000    0.0000
12  -14.0195    5.3436  1    0.0000    0.0000
13  -14.8571    5.0294  1    0.0000    0.0000
14  -15.4013    4.8923  1    0.0000    0.0000
15  -15.5444    4.8553  1    0.0000    0.0000
16  -15.4271    4.7792  1    0.0000    0.0000
17  -15.3586    4.7771  1    0.0000    0.0000
18  -15.3064    4.7778  1    0.0000    0.0000
19  -15.2854    4.7579  1    0.0000    0.0000
20  -15.2792    4.7471  1    0.0000    0.0000
21  -15.2905    4.7309  1    0.0000    0.0000
22  -15.2939    4.7641  1    0.0000    0.0000
23  -15.2748    4.7798  1    0.0000    0.0000
24  -15.3009    4.8139  1    0.0000    0.0000
25  -15.3056    4.7858  1    0.0000    0.0000
26  -15.3108    4.7959  1    0.0000    0.0000
27  -15.3090    4.7911  1    0.0000    0.0000
28  -15.2635    4.7942  1    0.0000    0.0000
29  -15.2526    4.8033  1    0.0000    0.0000
30  -15.2360    4.7981  1    0.0000    0.0000
31  -15.2307    4.8059  1    0.0000    0.0000
32  -15.2112    4.8231  1    0.0000    0.0000
33  -15.1921    4.8174  1    0.0000    0.0000
34  -15.2037    4.8176  1    0.0000    0.0000
35  -15.2035    4.8072  1    0.0000    0.0000
36  -15.1967    4.8011  1    0.0000    0.0000
37  -15.1860    4.7828  1    0.0000    0.0000
38  -15.1646    4.7664  1    0.0000    0.0000
39  -15.1323    4.7493  1    0.0000    0.0000
40  -15.1556    4.7449  1    0.0000    0.0000
41  -15.1344    4.7432  1    0.0000    0.0000
42  -15.0921    4.7461  1    0.0000    0.0000
43  -15.0874    4.7686  1    0.0000    0.0000
44  -15.0779    4.7724  1    0.0000    0.0000
45  -15.0802    4.7937  1    0.0000    0.0000
46  -15.0706    4.8039  1    0.0000    0.0000
47  -15.0595    4.7809  1    0.0000    0.0000
48  -15.0497    4.7859  1    0.0000    0.0000
49  -15.0276    4.8000  1    0.0000    0.0000
50  -15.0297    4.7708  1    0.0000    0.0000
51  -15.0316    4.7736  1    0.0000    0.0000
52  -15.0377    4.7787  1    0.0000    0.0000
53  -15.0532    4.7736  1    0.0000    0.0000
54  -15.0789    4.7769  1    0.0000    0.0000
55  -15.0884    4.7832  1    0.0000    0.0000
56  -15.0708    4.7813  1    0.0000    0.0000
57  -14.7794    4.7616  1    0.0000    0.0000
58  -14.1897    4.6299  1    0.0000    0.0000
59  -13.0157    4.4300  1    0.0000    0.0000
60  -11.5339    4.1511  1    0.0000    0.0000
61   -9.8254    3.8542  1    0.0000    0.0000
62   -8.0349    3.4025  1    0.0000    0.0000
63   -6.3749    2.8654  1    0.0000    0.0000
64   -4.8425    2.4041  1    0.0000    0.0000
65   -3.5299    2.0527  1    0.0000    0.0000
66   -2.3942    1.7226  1    0.0000    0.0000
67   -1.5008    1.5046  1    0.0000    0.0000
68   -0.7922    1.2683  1    0.0000    0.0000
69   -0.3958    1.1669  1    0.0000    0.0000
