SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.1961    2.9289  1    0.0000    0.0000
1  -17.8708    8.4702  1    0.0000    0.0000
2  -15.8160    7.5111  1    0.0000    0.0000
3  -16.9363    8.0603  1    0.0000    0.0000
4  -16.2519    7.7491  1    0.0000    0.0000
5  -16.7048    8.0028  1    0.0000    0.0000
6  -16.4132    7.8764  1    0.0000    0.0000
7  -16.5863    7.9467  1    0.0000    0.0000
8  -16.4916    7.9485  1    0.0000    0.0000
9  -16.5667    7.9646  1    0.0000    0.0000
10  -16.5320    7.9558  1    0.0000    0.0000
11  -16.5224    7.9945  1    0.0000    0.0000
12  -16.5027    8.0172  1    0.0000    0.0000
13  -16.4880    8.0622  1    0.0000    0.0000
14  -16.4834    8.0748  1    0.0000    0.0000
15  -16.4823    8.0592  1    0.0000    0.0000
16  -16.4543    8.0186  1    0.0000    0.0000
17  -16.5585    8.0601  1    0.0000    0.0000
18  -16.7261    8.1573  1    0.0000    0.0000
19  -16.9036    8.2519  1    0.0000    0.0000
20  -16.9893    8.3292  1    0.0000    0.0000
21  -17.0377    8.3324  1    0.0000    0.0000
22  -17.0410    8.3144  1    0.0000    0.0000
23  -17.0244    8.3159  1    0.0000    0.0000
24  -17.0227    8.2818  1    0.0000    0.0000
25  -17.0373    8.3028  1    0.0000    0.0000
26  -17.0604    8.3315  1    0.0000    0.0000
27  -17.0506    8.3221  1    0.0000    0.0000
28  -17.0203    8.3199  1    0.0000    0.0000
29  -17.0098    8.2811  1    0.0000    0.0000
30  -17.0188    8.2917  1    0.0000    0.0000
31  -17.0121    8.3082  1    0.0000    0.0000
32  -17.0100    8.3088  1    0.0000    0.0000
33  -16.9979    8.3535  1    0.0000    0.0000
34  -16.9980    8.3450  1    0.0000    0.0000
35  -17.0058    8.3466  1    0.0000    0.0000
36  -16.9997    8.3546  1    0.0000    0.0000
37  -16.9928    8.3186  1    0.0000    0.0000
38  -17.0229    8.3639  1    0.0000    0.0000
39  -17.0220    8.3986  1    0.0000    0.0000
40  -16.9921    8.3940  1    0.0000    0.0000
41  -16.9815    8.3954  1    0.0000    0.0000
42  -16.9720    8.3770  1    0.0000    0.0000
43  -16.9681    8.3498  1    0.0000    0.0000
44  -16.9574    8.3880  1    0.0000    0.0000
45  -16.9361    8.4245  1    0.0000    0.0000
46  -16.9524    8.4319  1    0.0000    0.0000
47  -16.9405    8.4297  1    0.0000    0.0000
48  -16.9265    8.4476  1    0.0000    0.0000
49  -16.9328    8.4470  1    0.0000    0.0000
50  -16.9142    8.4118  1    0.0000    0.0000
51  -16.9243    8.3974  1    0.0000    0.0000
52  -16.9355    8.4200  1    0.0000    0.0000
53  -16.9041    8.4445  1    0.0000    0.0000
54  -16.9044    8.4625  1    0.0000    0.0000
55  -16.8902    8.4979  1    0.0000    0.0000
56  -16.9024    8.5067  1    0.0000    0.0000
57  -16.8889    8.5004  1    0.0000    0.0000
58  -16.8869    8.5057  1    0.0000    0.0000
59  -16.9258    8.5178  1    0.0000    0.0000
60  -16.9101    8.5160  1    0.0000    0.0000
61  -16.9316    8.5542  1    0.0000    0.0000
62  -16.9110    8.6146  1    0.0000    0.0000
63  -16.3679    8.2573  1    0.0000    0.0000
64  -15.1327    7.3134  1    0.0000    0.0000
65  -13.6478    6.3974  1    0.0000    0.0000
66  -12.0979    5.8775  1    0.0000    0.0000
67  -10.4309    5.5289  1    0.0000    0.0000
68   -8.7421    4.9639  1    0.0000    0.0000
69   -7.1398    4.1403  1    0.0000    0.0000
70   -5.8992    3.5628  1    0.0000    0.0000
71   -4.9229    3.0241  1    0.0000    0.0000
72   -4.2906    2.5348  1    0.0000    0.0000
73   -4.1814    2.4077  1    0.0000    0.0000
74   -4.2619    2.5372  1    0.0000    0.0000
75   -4.4069    2.7454  1    0.0000    0.0000
76   -4.5023    2.7773  1    0.0000    0.0000
77   -4.5436    2.7468  1    0.0000    0.0000
78   -4.5935    2.7650  1    0.0000    0.0000
79   -4.6690    2.7950  1    0.0000    0.0000
80   -4.6973    2.8163  1    0.0000    0.0000
81   -4.7456    2.8862  1    0.0000    0.0000
82   -4.7480    2.9018  1    0.0000    0.0000
83   -4.7500    2.8994  1    0.0000    0.0000
84   -4.7175    2.9283  1    0.0000    0.0000
85   -4.7014    2.9002  1    0.0000    0.0000
86   -4.7127    2.8743  1    0.0000    0.0000
87   -4.6822    2.9051  1    0.0000    0.0000
88   -4.6748    2.9375  1    0.0000    0.0000
89   -4.6868    2.9669  1    0.0000    0.0000
90   -4.6935    2.9504  1    0.0000    0.0000
91   -4.7175    2.9582  1    0.0000    0.0000
92   -4.7263    2.9898  1    0.0000    0.0000
93   -4.7378    2.9603  1    0.0000    0.0000
94   -4.7532    2.9276  1    0.0000    0.0000
95   -4.7218    2.9539  1    0.0000    0.0000
96   -4.7330    2.9890  1    0.0000    0.0000
97   -4.7662    2.9903  1    0.0000    0.0000
98   -4.8252    3.0345  1    0.0000    0.0000
99   -4.6190    2.9851  1    0.0000    0.0000
100   -3.7433    2.4111  1    0.0000    0.0000
101   -2.4935    1.6860  1    0.0000    0.0000
102   -1.5445    1.1584  1    0.0000    0.0000
103   -0.8539    0.9176  1    0.0000    0.0000
104   -0.3786    0.6531  1    0.0000    0.0000
105   -0.4173    0.4912  1    0.0000    0.0000
106   -0.6680    0.5143  1    0.0000    0.0000
107   -0.7963    0.5720  1    0.0000    0.0000
108   -0.8260    0.6227  1    0.0000    0.0000
109   -0.7772    0.5068  1    0.0000    0.0000
110   -0.7452    0.5037  1    0.0000    0.0000
111   -0.7550    0.5429  1    0.0000    0.0000
112   -0.7519    0.5500  1    0.0000    0.0000
113   -0.7756    0.5563  1    0.0000    0.0000
114   -0.7884    0.5629  1    0.0000    0.0000
115   -0.7876    0.5783  1    0.0000    0.0000
116   -0.7575    0.5540  1    0.0000    0.0000
117   -0.7737    0.6098  1    0.0000    0.0000
118   -0.7664    0.6078  1    0.0000    0.0000
119   -0.7463    0.5832  1    0.0000    0.0000
120   -0.7348    0.5953  1    0.0000    0.0000
121   -0.7292    0.6263  1    0.0000    0.0000
122   -0.7347    0.6087  1    0.0000    0.0000
123   -0.7460    0.5867  1    0.0000    0.0000
124   -0.7468    0.6083  1    0.0000    0.0000
125   -0.7470    0.6088  1    0.0000    0.0000
126   -0.7910    0.6359  1    0.0000    0.0000
127   -0.8053    0.6438  1    0.0000    0.0000
128   -0.7776    0.6290  1    0.0000    0.0000
129   -0.7814    0.6029  1    0.0000    0.0000
130   -0.7917    0.6139  1    0.0000    0.0000
131   -0.7676    0.6191  1    0.0000    0.0000
132   -0.7486    0.5801  1    0.0000    0.0000
133   -0.7488    0.5900  1    0.0000    0.0000
134   -0.7686    0.6338  1    0.0000    0.0000
135   -0.7796    0.6194  1    0.0000    0.0000
136   -0.7643    0.6155  1    0.0000    0.0000
137   -0.7736    0.5802  1    0.0000    0.0000
138   -0.7773    0.5838  1    0.0000    0.0000
139   -0.7629    0.6123  1    0.0000    0.0000
140   -0.7666    0.6067  1    0.0000    0.0000
141   -0.7641    0.6060  1    0.0000    0.0000
142   -0.7532    0.6039  1    0.0000    0.0000
143   -0.7599    0.6037  1    0.0000    0.0000
144   -0.7310    0.5995  1    0.0000    0.0000
145   -0.7305    0.5889  1    0.0000    0.0000
146   -0.7495    0.6028  1    0.0000    0.0000
147   -0.7219    0.6160  1    0.0000    0.0000
148   -0.7163    0.5861  1    0.0000    0.0000
149   -0.7292    0.5923  1    0.0000    0.0000
150   -0.7445    0.6092  1    0.0000    0.0000
151   -0.7553    0.6151  1    0.0000    0.0000
152   -0.7649    0.6132  1    0.0000    0.0000
153   -0.7491    0.6025  1    0.0000    0.0000
154   -0.7307    0.5944  1    0.0000    0.0000
155   -0.7384    0.5980  1    0.0000    0.0000
156   -0.7475    0.5910  1    0.0000    0.0000
157   -0.7619    0.5976  1    0.0000    0.0000
158   -0.7707    0.5931  1    0.0000    0.0000
159   -0.7553    0.5689  1    0.0000    0.0000
160   -0.7599    0.5500  1    0.0000    0.0000
161   -0.7403    0.5957  1    0.0000    0.0000
162   -0.7284    0.5887  1    0.0000    0.0000
163   -0.7242    0.5597  1    0.0000    0.0000
164   -0.7405    0.5815  1    0.0000    0.0000
165   -0.7283    0.5668  1    0.0000    0.0000
166   -0.7511    0.5615  1    0.0000    0.0000
167   -0.7387    0.5638  1    0.0000    0.0000
168   -0.7191    0.6010  1    0.0000    0.0000
169   -0.7206    0.5519  1    0.0000    0.0000
170   -0.7225    0.5606  1    0.0000    0.0000
171   -0.7364    0.5629  1    0.0000    0.0000
172   -0.7102    0.5315  1    0.0000    0.0000
173   -0.7057    0.5594  1    0.0000    0.0000
174   -0.7118    0.5937  1    0.0000    0.0000
175   -0.7114    0.5861  1    0.0000    0.0000
176   -0.6676    0.5977  1    0.0000    0.0000
177   -0.6861    0.6051  1    0.0000    0.0000
178   -0.6802    0.6205  1    0.0000    0.0000
179   -0.6685    0.5963  1    0.0000    0.0000
180   -0.6898    0.5409  1    0.0000    0.0000
181   -0.6765    0.5594  1    0.0000    0.0000
182   -0.6816    0.5832  1    0.0000    0.0000
183   -0.6775    0.5612  1    0.0000    0.0000
184   -0.6899    0.5386  1    0.0000    0.0000
185   -0.7323    0.5676  1    0.0000    0.0000
186   -0.7437    0.5485  1    0.0000    0.0000
187   -0.7414    0.5304  1    0.0000    0.0000
188   -0.7392    0.5377  1    0.0000    0.0000
189   -0.7576    0.5351  1    0.0000    0.0000
190   -0.7580    0.5211  1    0.0000    0.0000
191   -0.7528    0.5037  1    0.0000    0.0000
192   -0.7443    0.4961  1    0.0000    0.0000
193   -0.7323    0.4634  1    0.0000    0.0000
194   -0.7408    0.4640  1    0.0000    0.0000
195   -0.7475    0.4564  1    0.0000    0.0000
196   -0.7350    0.4704  1    0.0000    0.0000
197   -0.7550    0.4748  1    0.0000    0.0000
198   -0.7630    0.4664  1    0.0000    0.0000
199   -0.7602    0.4781  1    0.0000    0.0000
200   -0.7660    0.4644  1    0.0000    0.0000
201   -0.7727    0.4483  1    0.0000    0.0000
202   -0.7564    0.4408  1    0.0000    0.0000
203   -0.7703    0.4673  1    0.0000    0.0000
204   -0.7989    0.5080  1    0.0000    0.0000
205   -0.7780    0.4517  1    0.0000    0.0000
206   -0.6002    0.3261  1    0.0000    0.0000
207   -0.4562    0.1853  1    0.0000    0.0000
208   -0.4703    0.1359  1    0.0000    0.0000
209   -0.5247    0.1402  1    0.0000    0.0000
210   -0.5307    0.1831  1    0.0000    0.0000
211   -0.5326    0.2299  1    0.0000    0.0000
212   -0.5421    0.2104  1    0.0000    0.0000
213   -0.5624    0.2047  1    0.0000    0.0000
214   -0.5731    0.2117  1    0.0000    0.0000
215   -0.5699    0.1613  1    0.0000    0.0000
216   -0.5678    0.1492  1    0.0000    0.0000
217   -0.6186    0.1762  1    0.0000    0.0000
218   -0.6315    0.1545  1    0.0000    0.0000
219   -0.6217    0.1445  1    0.0000    0.0000
220   -0.6389    0.1575  1    0.0000    0.0000
221   -0.6299    0.1505  1    0.0000    0.0000
222   -0.6334    0.1318  1    0.0000    0.0000
223   -0.6227    0.1172  1    0.0000    0.0000
224   -0.6445    0.1633  1    0.0000    0.0000
225   -0.6278    0.1574  1    0.0000    0.0000
226   -0.6259    0.1177  1    0.0000    0.0000
227   -0.6244    0.1189  1    0.0000    0.0000
228   -0.6308    0.1200  1    0.0000    0.0000
229   -0.6157    0.1011  1    0.0000    0.0000
230   -0.6196    0.1135  1    0.0000    0.0000
231   -0.6427    0.1193  1    0.0000    0.0000
232   -0.6390    0.1059  1    0.0000    0.0000
233   -0.6325    0.0874  1    0.0000    0.0000
234   -0.6385    0.0979  1    0.0000    0.0000
235   -0.6448    0.1121  1    0.0000    0.0000
236   -0.6392    0.1095  1    0.0000    0.0000
237   -0.6482    0.1091  1    0.0000    0.0000
238   -0.6623    0.1022  1    0.0000    0.0000
239   -0.6525    0.1087  1    0.0000    0.0000
240   -0.6501    0.0598  1    0.0000    0.0000
241   -0.6717    0.0962  1   -0.0000    0.0000
242   -0.6345    0.1349  1   -0.0000    0.0000
243   -0.6800    0.1251  1   -0.0000    0.0000
244   -0.6960    0.1434  1    0.0000   -0.0000
245   -0.6817    0.1448  1   -0.0000    0.0000
246   -0.6771    0.1385  1    0.0000   -0.0000
247   -0.6658    0.1075  1   -0.0000    0.0000
248   -0.6736    0.0958  1    0.0000   -0.0000
249   -0.6704    0.1090  1    0.0000   -0.0000
250   -0.6758    0.1162  1    5.0000   -5.0000
251   -0.6901    0.1257  1    8.0000   -8.0000
252   -0.7043    0.1246  1    8.0000   -8.0000
253   -0.7001    0.1257  1    8.0000   -8.0000
254   -0.6718    0.1059  1    8.0000   -8.0000
255   -0.6488    0.0906  1    8.0000   -8.0000
256   -0.6550    0.0757  1    8.0000   -8.0000
257   -0.6643    0.0791  1    8.0000   -8.0000
258   -0.6593    0.0694  1    8.0000   -8.0000
259   -0.6541    0.0895  1    8.0000   -8.0000
260   -0.6364    0.1074  1    8.0000   -8.0000
261   -0.6501    0.1252  1    8.0000   -8.0000
262   -0.6489    0.1042  1    8.0000   -8.0000
263   -0.6239    0.0978  1    8.0000   -8.0000
264   -0.5915    0.0804  1    8.0000   -8.0000
265   -0.5987    0.1007  1    8.0000   -8.0000
266   -0.5927    0.0843  1    8.0000   -8.0000
267   -0.5895    0.0886  1    8.0000   -8.0000
268   -0.5760    0.0262  1    8.0000   -8.0000
269   -0.5910    0.0379  1    8.0000   -8.0000
270   -0.6042    0.0476  1    8.0000   -8.0000
271   -0.6056    0.0483  1    8.0000   -8.0000
272   -0.6107    0.0295  1    8.0000   -8.0000
273   -0.6250    0.0043  1    8.0000   -8.0000
274   -0.6308    0.0022  1    8.0000   -8.0000
275   -0.6464    0.0146  1    8.0000   -8.0000
276   -0.6497    0.0346  1    8.0000   -8.0000
277   -0.6719    0.0219  1    8.0000   -8.0000
278   -0.6698   -0.0072  1    8.0000   -8.0000
279   -0.6734    0.0439  1    8.0000   -8.0000
280   -0.6540    0.0115  1    8.0000   -8.0000
281   -0.6205    0.0047  1    8.0000   -8.0000
282   -0.6361    0.0213  1    8.0000   -8.0000
283   -0.6486    0.0122  1    8.0000   -8.0000
