SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.7260    1.9241  1    0.0000    0.0000
1  -16.5436    5.5561  1    0.0000    0.0000
2  -14.6375    4.9315  1    0.0000    0.0000
3  -15.6739    5.2887  1    0.0000    0.0000
4  -15.0551    5.0759  1    0.0000    0.0000
5  -15.4693    5.2002  1    0.0000    0.0000
6  -15.2220    5.0971  1    0.0000    0.0000
7  -15.3600    5.1496  1    0.0000    0.0000
8  -15.2833    5.1305  1    0.0000    0.0000
9  -15.3411    5.1614  1    0.0000    0.0000
10  -15.3180    5.1518  1    0.0000    0.0000
11  -15.3229    5.1340  1    0.0000    0.0000
12  -15.3099    5.1316  1    0.0000    0.0000
13  -15.3116    5.1632  1    0.0000    0.0000
14  -15.3075    5.1519  1    0.0000    0.0000
15  -15.3070    5.1348  1    0.0000    0.0000
16  -15.2993    5.1480  1    0.0000    0.0000
17  -15.2830    5.1452  1    0.0000    0.0000
18  -15.2750    5.1580  1    0.0000    0.0000
19  -15.2692    5.1667  1    0.0000    0.0000
20  -15.2867    5.1668  1    0.0000    0.0000
21  -15.2934    5.1658  1    0.0000    0.0000
22  -15.2718    5.1898  1    0.0000    0.0000
23  -15.2714    5.1745  1    0.0000    0.0000
24  -15.2683    5.1564  1    0.0000    0.0000
25  -15.2451    5.1358  1    0.0000    0.0000
26  -15.2380    5.1320  1    0.0000    0.0000
27  -15.2265    5.1189  1    0.0000    0.0000
28  -15.2381    5.1443  1    0.0000    0.0000
29  -15.2383    5.1617  1    0.0000    0.0000
30  -15.2185    5.1432  1    0.0000    0.0000
31  -15.2261    5.1444  1    0.0000    0.0000
32  -15.2403    5.1566  1    0.0000    0.0000
33  -15.2469    5.1720  1    0.0000    0.0000
34  -15.2681    5.1837  1    0.0000    0.0000
35  -15.2752    5.2139  1    0.0000    0.0000
36  -15.2795    5.2140  1    0.0000    0.0000
37  -15.3014    5.2092  1    0.0000    0.0000
38  -15.3199    5.2108  1    0.0000    0.0000
39  -15.3337    5.2086  1    0.0000    0.0000
40  -15.3235    5.2127  1    0.0000    0.0000
41  -15.2959    5.2062  1    0.0000    0.0000
42  -15.3015    5.2003  1    0.0000    0.0000
43  -15.3124    5.2021  1    0.0000    0.0000
44  -15.3248    5.2065  1    0.0000    0.0000
45  -15.3115    5.2160  1    0.0000    0.0000
46  -15.3067    5.2225  1    0.0000    0.0000
47  -15.3081    5.2054  1    0.0000    0.0000
48  -15.3154    5.2120  1    0.0000    0.0000
49  -15.3228    5.2098  1    0.0000    0.0000
50  -15.3157    5.1998  1    0.0000    0.0000
51  -15.3058    5.2187  1    0.0000    0.0000
52  -15.3157    5.2143  1    0.0000    0.0000
53  -15.1918    5.1810  1    0.0000    0.0000
54  -14.5237    4.9348  1    0.0000    0.0000
55  -13.3688    4.2942  1    0.0000    0.0000
56  -11.7870    3.8506  1    0.0000    0.0000
57  -10.0497    3.5054  1    0.0000    0.0000
58   -8.2278    3.1127  1    0.0000    0.0000
59   -6.3349    2.6962  1    0.0000    0.0000
60   -4.6192    2.0565  1    0.0000    0.0000
61   -2.9717    1.5981  1    0.0000    0.0000
62   -1.3172    1.1222  1    0.0000    0.0000
63   -0.2107    0.4862  1    0.0000    0.0000
64    0.2396    0.0182  1    0.0000    0.0000
65   -0.0067   -0.1255  1    0.0000    0.0000
66   -0.3271   -0.0423  1    0.0000    0.0000
67   -0.2215    0.0274  1    0.0000    0.0000
68   -0.0348    0.0144  1    0.0000    0.0000
69    0.0923    0.0071  1    0.0000    0.0000
70    0.0708   -0.0263  1    0.0000    0.0000
71    0.0227   -0.0492  1    0.0000    0.0000
72    0.0241   -0.0375  1    0.0000    0.0000
73   -0.0231   -0.0443  1    0.0000    0.0000
74   -0.0539   -0.0371  1    0.0000    0.0000
75   -0.0533   -0.0156  1    0.0000    0.0000
76   -0.0106    0.0070  1    0.0000    0.0000
77    0.0052    0.0285  1    0.0000    0.0000
78    0.0182    0.0281  1    0.0000    0.0000
79    0.0404    0.0298  1    0.0000    0.0000
80    0.0508    0.0415  1    0.0000    0.0000
81    0.0683    0.0327  1    0.0000    0.0000
82    0.0745    0.0225  1    0.0000    0.0000
83    0.0891    0.0269  1    0.0000    0.0000
84    0.1107    0.0289  1    0.0000    0.0000
85    0.1307    0.0292  1    0.0000    0.0000
86    0.1476    0.0317  1    0.0000    0.0000
87    0.1447    0.0293  1    0.0000    0.0000
88    0.1449    0.0481  1    0.0000    0.0000
89    0.1075    0.0545  1    0.0000    0.0000
90    0.0983    0.0357  1    0.0000    0.0000
91    0.1218    0.0371  1    0.0000    0.0000
92    0.1087    0.0725  1    0.0000    0.0000
93    0.1171    0.0868  1    0.0000    0.0000
94    0.1192    0.0856  1    0.0000    0.0000
95    0.0819    0.1043  1    0.0000    0.0000
96    0.0743    0.1220  1    0.0000    0.0000
