SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.8041    2.0882  1    0.0000    0.0000
1  -16.7759    5.9829  1    0.0000    0.0000
2  -14.8880    5.3227  1    0.0000    0.0000
3  -15.9074    5.7628  1    0.0000    0.0000
4  -15.2909    5.5064  1    0.0000    0.0000
5  -15.7181    5.6363  1    0.0000    0.0000
6  -15.4354    5.5033  1    0.0000    0.0000
7  -15.5694    5.6240  1    0.0000    0.0000
8  -15.4982    5.5819  1    0.0000    0.0000
9  -15.5421    5.6684  1    0.0000    0.0000
10  -15.5109    5.6854  1    0.0000    0.0000
11  -15.5033    5.6824  1    0.0000    0.0000
12  -15.5285    5.6370  1    0.0000    0.0000
13  -15.5134    5.6067  1    0.0000    0.0000
14  -15.5091    5.6232  1    0.0000    0.0000
15  -15.4722    5.5806  1    0.0000    0.0000
16  -15.5416    5.5826  1    0.0000    0.0000
17  -15.5833    5.8345  1    0.0000    0.0000
18  -15.5825    6.1931  1    0.0000    0.0000
19  -15.5223    6.5195  1    0.0000    0.0000
20  -15.4824    6.9369  1    0.0000    0.0000
21  -15.3981    7.3786  1    0.0000    0.0000
22  -15.3853    7.7869  1    0.0000    0.0000
23  -15.3662    8.1919  1    0.0000    0.0000
24  -15.3075    8.6252  1    0.0000    0.0000
25  -15.3147    8.9575  1    0.0000    0.0000
26  -15.3192    9.1430  1    0.0000    0.0000
27  -15.2781    9.2660  1    0.0000    0.0000
28  -15.2717    9.3132  1    0.0000    0.0000
29  -15.2611    9.3050  1    0.0000    0.0000
30  -15.2343    9.2734  1    0.0000    0.0000
31  -15.2179    9.2631  1    0.0000    0.0000
32  -15.2309    9.1547  1    0.0000    0.0000
33  -15.2214    9.1202  1    0.0000    0.0000
34  -15.2602    9.1077  1    0.0000    0.0000
35  -15.2806    9.0491  1    0.0000    0.0000
36  -15.2282    9.0431  1    0.0000    0.0000
37  -15.2323    9.0372  1    0.0000    0.0000
38  -15.2325    8.9236  1    0.0000    0.0000
39  -15.2818    8.8821  1    0.0000    0.0000
40  -15.2815    8.9014  1    0.0000    0.0000
41  -15.2767    8.8856  1    0.0000    0.0000
42  -15.2664    8.8891  1    0.0000    0.0000
43  -15.2192    8.8760  1    0.0000    0.0000
44  -15.2442    8.8755  1    0.0000    0.0000
45  -15.2403    8.8521  1    0.0000    0.0000
46  -15.1933    8.8298  1    0.0000    0.0000
47  -15.2033    8.8639  1    0.0000    0.0000
48  -15.2385    8.8576  1    0.0000    0.0000
49  -15.1850    8.8896  1    0.0000    0.0000
50  -15.2150    8.9029  1    0.0000    0.0000
51  -15.2069    8.8740  1    0.0000    0.0000
52  -15.1987    8.8558  1    0.0000    0.0000
53  -15.1777    8.7793  1    0.0000    0.0000
54  -15.1512    8.8022  1    0.0000    0.0000
55  -15.1847    8.8259  1    0.0000    0.0000
56  -15.2015    8.8524  1    0.0000    0.0000
57  -15.1937    8.8273  1    0.0000    0.0000
58  -15.2195    8.8358  1    0.0000    0.0000
59  -15.2117    8.8642  1    0.0000    0.0000
60  -15.1929    8.8150  1    0.0000    0.0000
61  -15.1990    8.8258  1    0.0000    0.0000
62  -15.1862    8.8385  1    0.0000    0.0000
63  -14.9763    8.7783  1    0.0000    0.0000
64  -14.4816    8.5727  1    0.0000    0.0000
65  -13.5430    8.0127  1    0.0000    0.0000
66  -12.1437    7.2744  1    0.0000    0.0000
67  -10.4832    6.5479  1    0.0000    0.0000
68   -8.7545    5.8460  1    0.0000    0.0000
69   -7.1780    5.2453  1    0.0000    0.0000
70   -5.4001    4.6411  1    0.0000    0.0000
71   -3.6983    3.8718  1    0.0000    0.0000
72   -2.1082    2.8945  1    0.0000    0.0000
73   -0.8009    2.1325  1    0.0000    0.0000
74    0.0322    1.5016  1    0.0000    0.0000
75    0.2676    1.2350  1    0.0000    0.0000
76    0.0699    1.1894  1    0.0000    0.0000
77   -0.2652    1.2321  1    0.0000    0.0000
78   -0.4923    1.1573  1    0.0000    0.0000
79   -0.7144    1.1680  1    0.0000    0.0000
80   -0.8983    1.3488  1    0.0000    0.0000
81   -1.0083    1.4833  1    0.0000    0.0000
82   -1.1214    1.5817  1    0.0000    0.0000
83   -1.1407    1.6544  1    0.0000    0.0000
84   -1.1495    1.7207  1    0.0000    0.0000
85   -1.2543    1.7900  1    0.0000    0.0000
86   -1.3640    1.8137  1    0.0000    0.0000
87   -1.4645    1.8328  1    0.0000    0.0000
88   -1.4860    1.8358  1    0.0000    0.0000
89   -1.5602    1.8224  1    0.0000    0.0000
90   -1.6041    1.8641  1    0.0000    0.0000
91   -1.6168    1.8665  1    0.0000    0.0000
92   -1.6256    1.8294  1    0.0000    0.0000
93   -1.6025    1.8921  1    0.0000    0.0000
94   -1.5770    1.9323  1    0.0000    0.0000
95   -1.6144    1.8793  1    0.0000    0.0000
96   -1.6459    1.8821  1    0.0000    0.0000
97   -1.6599    1.9018  1    0.0000    0.0000
98   -1.6531    1.8740  1    0.0000    0.0000
99   -1.6382    1.8236  1    0.0000    0.0000
100   -1.6879    1.8024  1    0.0000    0.0000
101   -1.7139    1.7965  1    0.0000    0.0000
102   -1.6834    1.7922  1    0.0000    0.0000
103   -1.7055    1.7669  1    0.0000    0.0000
104   -1.6955    1.8179  1    0.0000    0.0000
105   -1.9070    1.8620  1    0.0000    0.0000
106   -1.9145    1.8857  1    0.0000    0.0000
107   -1.5760    1.8474  1    0.0000    0.0000
108   -0.9525    1.6348  1    0.0000    0.0000
109   -0.0946    1.2639  1    0.0000    0.0000
110    0.6353    0.9763  1    0.0000    0.0000
111    1.3095    0.7161  1    0.0000    0.0000
112    1.7079    0.4661  1    0.0000    0.0000
113    1.8618    0.2460  1    0.0000    0.0000
114    1.8172    0.1502  1    0.0000    0.0000
115    1.6925    0.1418  1    0.0000    0.0000
116    1.5028    0.1146  1    0.0000    0.0000
117    1.3265    0.1798  1    0.0000    0.0000
118    1.2092    0.2747  1    0.0000    0.0000
119    1.1370    0.3432  1    0.0000    0.0000
120    1.0807    0.3670  1    0.0000    0.0000
121    1.0081    0.3712  1    0.0000    0.0000
122    0.9820    0.4214  1    0.0000    0.0000
123    0.9901    0.4311  1    0.0000    0.0000
124    0.9748    0.4671  1    0.0000    0.0000
125    0.9274    0.4493  1    0.0000    0.0000
126    0.9037    0.3972  1    0.0000    0.0000
127    0.8992    0.4096  1    0.0000    0.0000
128    0.8962    0.3969  1    0.0000    0.0000
129    0.9043    0.4805  1    0.0000    0.0000
130    0.8981    0.4210  1    0.0000    0.0000
131    0.8871    0.4400  1    0.0000    0.0000
132    0.8814    0.4369  1    0.0000    0.0000
133    0.8602    0.4308  1    0.0000    0.0000
134    0.8869    0.4966  1    0.0000    0.0000
135    0.9535    0.4382  1    0.0000    0.0000
136    0.9248    0.4326  1    0.0000    0.0000
137    0.9331    0.4687  1    0.0000    0.0000
138    0.9180    0.4421  1    0.0000    0.0000
139    0.8105    0.4396  1    0.0000    0.0000
140    0.8897    0.4673  1    0.0000    0.0000
141    0.9251    0.4402  1    0.0000    0.0000
142    0.8333    0.4100  1    0.0000    0.0000
143    0.8110    0.4455  1    0.0000    0.0000
144    0.8206    0.4381  1    0.0000    0.0000
145    0.8087    0.4561  1    0.0000    0.0000
146    0.8053    0.4845  1    0.0000    0.0000
147    0.7969    0.4463  1    0.0000    0.0000
148    0.7921    0.4300  1    0.0000    0.0000
149    0.7966    0.4279  1    0.0000    0.0000
150    0.7982    0.4285  1    0.0000    0.0000
151    0.8180    0.4172  1    0.0000    0.0000
152    0.8229    0.4202  1    0.0000    0.0000
153    0.7527    0.4563  1    0.0000    0.0000
154    0.8120    0.4375  1    0.0000    0.0000
155    0.8014    0.4476  1    0.0000    0.0000
156    0.7873    0.4902  1    0.0000    0.0000
157    0.8175    0.4882  1    0.0000    0.0000
158    0.7956    0.5110  1    0.0000    0.0000
159    0.7965    0.4676  1    0.0000    0.0000
