SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.4813    2.0781  1    0.0000    0.0000
1  -15.7964    6.0124  1    0.0000    0.0000
2  -13.9673    5.3301  1    0.0000    0.0000
3  -14.9677    5.6510  1    0.0000    0.0000
4  -14.3159    5.4161  1    0.0000    0.0000
5  -14.6413    5.5543  1    0.0000    0.0000
6  -14.3967    5.4373  1    0.0000    0.0000
7  -14.5694    5.4649  1    0.0000    0.0000
8  -14.4937    5.4450  1    0.0000    0.0000
9  -14.5369    5.4766  1    0.0000    0.0000
10  -14.5035    5.4601  1    0.0000    0.0000
11  -14.4829    5.4359  1    0.0000    0.0000
12  -14.4702    5.4336  1    0.0000    0.0000
13  -14.4588    5.4398  1    0.0000    0.0000
14  -14.4537    5.4235  1    0.0000    0.0000
15  -14.4782    5.4386  1    0.0000    0.0000
16  -14.4894    5.4620  1    0.0000    0.0000
17  -14.5048    5.5003  1    0.0000    0.0000
18  -14.5025    5.5189  1    0.0000    0.0000
19  -14.5384    5.5199  1    0.0000    0.0000
20  -14.5297    5.5101  1    0.0000    0.0000
21  -14.5200    5.5056  1    0.0000    0.0000
22  -14.5513    5.5157  1    0.0000    0.0000
23  -14.5533    5.5177  1    0.0000    0.0000
24  -14.5379    5.5119  1    0.0000    0.0000
25  -14.5258    5.4663  1    0.0000    0.0000
26  -14.5438    5.4485  1    0.0000    0.0000
27  -14.5508    5.4623  1    0.0000    0.0000
28  -14.5356    5.4433  1    0.0000    0.0000
29  -14.5316    5.4545  1    0.0000    0.0000
30  -14.5266    5.4461  1    0.0000    0.0000
31  -14.5002    5.4218  1    0.0000    0.0000
32  -14.4994    5.4201  1    0.0000    0.0000
33  -14.5184    5.4338  1    0.0000    0.0000
34  -14.5254    5.4523  1    0.0000    0.0000
35  -14.5044    5.4141  1    0.0000    0.0000
36  -14.4914    5.4187  1    0.0000    0.0000
37  -14.4954    5.4430  1    0.0000    0.0000
38  -14.4912    5.4266  1    0.0000    0.0000
39  -14.4806    5.4292  1    0.0000    0.0000
40  -14.4934    5.4353  1    0.0000    0.0000
41  -14.4994    5.4179  1    0.0000    0.0000
42  -14.5052    5.4503  1    0.0000    0.0000
43  -14.4972    5.4379  1    0.0000    0.0000
44  -14.4743    5.4285  1    0.0000    0.0000
45  -14.4915    5.4654  1    0.0000    0.0000
46  -14.4980    5.4717  1    0.0000    0.0000
47  -14.4799    5.4465  1    0.0000    0.0000
48  -14.4801    5.4622  1    0.0000    0.0000
49  -14.4659    5.4646  1    0.0000    0.0000
50  -14.4500    5.4350  1    0.0000    0.0000
51  -14.4676    5.4419  1    0.0000    0.0000
52  -14.4835    5.4715  1    0.0000    0.0000
53  -14.4762    5.4540  1    0.0000    0.0000
54  -14.4802    5.4942  1    0.0000    0.0000
55  -14.4780    5.5137  1    0.0000    0.0000
56  -14.4597    5.4805  1    0.0000    0.0000
57  -14.4484    5.4431  1    0.0000    0.0000
58  -14.3886    5.4064  1    0.0000    0.0000
59  -14.3249    5.3327  1    0.0000    0.0000
60  -13.4869    5.2541  1    0.0000    0.0000
61  -11.6200    4.7984  1    0.0000    0.0000
62   -9.0366    3.9846  1    0.0000    0.0000
63   -6.7646    3.0700  1    0.0000    0.0000
64   -5.0639    2.1763  1    0.0000    0.0000
65   -3.7238    1.9943  1    0.0000    0.0000
66   -3.0130    2.0153  1    0.0000    0.0000
67   -2.3020    1.9789  1    0.0000    0.0000
68   -1.7094    2.0804  0    0.0000    0.0000
69   -1.3983    1.9014  0    0.0000    0.0000
70   -1.2531    0.7691  0    0.0000    0.0000
71   -1.3165   -0.9540  0    0.0000    0.0000
72   -0.9940   -3.1634  0    0.0000    0.0000
73   -0.8470   -6.0083  0    0.0000    0.0000
74   -0.1898   -9.4213  0    0.0000    0.0000
75   -0.9534  -13.0969  0    0.0000    0.0000
76    3.4572  -16.8112  0    0.0000    0.0000
77    9.9815  -20.2881  0    0.0000    0.0000
78    9.4214  -20.9997  0    0.0000    0.0000
79    9.8114  -20.8793  0    0.0000    0.0000
80    9.5617  -20.9370  0    0.0000    0.0000
81    9.7231  -20.9021  0    0.0000    0.0000
82    9.6205  -20.9233  0    0.0000    0.0000
83    9.6827  -20.9084  0    0.0000    0.0000
84    9.6474  -20.9163  0    0.0000    0.0000
85    9.6650  -20.9097  0    0.0000    0.0000
86    9.6579  -20.9116  0    0.0000    0.0000
87    9.6564  -20.9088  0    0.0000    0.0000
88    9.6564  -20.9088  0    0.0000    0.0000
89    9.6564  -20.9088  0    0.0000    0.0000
90    9.6564  -20.9088  0    0.0000    0.0000
91    9.6610  -20.9033  0    0.0000    0.0000
92    9.6495  -20.9194  0    0.0000    0.0000
93    9.6781  -20.8908  0    0.0000    0.0000
94    9.6257  -20.9422  0    0.0000    0.0000
95    9.7156  -20.8607  0    0.0000    0.0000
96    9.5700  -20.9901  0    0.0000    0.0000
97    9.7997  -20.7906  0    0.0000    0.0000
98    9.4327  -21.1128  0    0.0000    0.0000
99   10.0747  -20.5236  0    0.0000    0.0000
100    7.2250  -23.7533  0    0.0000    0.0000
101    6.2195  -24.6231  0    0.0000    0.0000
102    4.7985  -20.8624  0    0.0000    0.0000
103    0.5385  -18.6961  0    0.0000    0.0000
104    0.4665  -16.5820  0    0.0000    0.0000
105   -0.1749  -14.1454  0    0.0000    0.0000
106    0.2865  -12.0366  0    0.0000    0.0000
107    0.3300  -10.3593  0    0.0000    0.0000
108    0.4381   -8.5537  0    0.0000    0.0000
109    0.4186   -7.1774  0    0.0000    0.0000
110    0.3949   -6.1180  1    0.0000    0.0000
111    0.4262   -5.1921  1    0.0000    0.0000
112    0.4996   -4.4130  1    0.0000    0.0000
113    0.5773   -3.6084  1    0.0000    0.0000
114    0.6802   -2.7756  1    0.0000    0.0000
115    0.7735   -2.0808  1    0.0000    0.0000
116    0.8248   -1.4226  1    0.0000    0.0000
117    0.8908   -0.7938  1    0.0000    0.0000
118    0.8982   -0.4825  1    0.0000    0.0000
119    0.7879   -0.2886  1    0.0000    0.0000
120    0.7534   -0.1411  1    0.0000    0.0000
121    0.7065   -0.0457  1    0.0000    0.0000
122    0.6617   -0.1413  1    0.0000    0.0000
123    0.6366   -0.5079  1    0.0000    0.0000
124    0.6119   -0.9564  1    0.0000    0.0000
125    0.5756   -1.0975  1    0.0000    0.0000
126    0.5644   -1.0862  1    0.0000    0.0000
127    0.5685   -1.1044  1    0.0000    0.0000
128    0.5790   -1.1135  1    0.0000    0.0000
129    0.5724   -1.1356  1    0.0000    0.0000
130    0.5600   -1.1736  1    0.0000    0.0000
131    0.5591   -1.1821  1    0.0000    0.0000
132    0.5512   -1.1872  1    0.0000    0.0000
133    0.5353   -1.1687  1    0.0000    0.0000
134    0.5337   -1.1681  1    0.0000    0.0000
135    0.5184   -1.1533  1    0.0000    0.0000
136    0.5070   -1.0852  1    0.0000    0.0000
137    0.5134   -1.0424  1    0.0000    0.0000
138    0.5024   -1.0459  1    0.0000    0.0000
139    0.5005   -0.9981  1    0.0000    0.0000
140    0.4974   -0.9716  1    0.0000    0.0000
141    0.5052   -0.9668  1    0.0000    0.0000
142    0.4930   -0.9414  1    0.0000    0.0000
143    0.4812   -0.9081  1    0.0000    0.0000
144    0.4916   -0.8972  1    0.0000    0.0000
145    0.4830   -0.8840  1    0.0000    0.0000
146    0.4982   -0.8788  1    0.0000    0.0000
147    0.4767   -0.8800  1    0.0000    0.0000
148    0.4620   -0.8972  1    0.0000    0.0000
149    0.4558   -0.8846  1    0.0000    0.0000
150    0.4779   -0.8984  1    0.0000    0.0000
151    0.4744   -0.8896  1    0.0000    0.0000
152    0.4494   -0.9253  1    0.0000    0.0000
153    0.4603   -0.9785  1    0.0000    0.0000
154    0.4623   -1.0018  1    0.0000    0.0000
155    0.3532   -0.8747  1    0.0000    0.0000
156    0.1782   -0.5103  1    0.0000    0.0000
157    0.1103   -0.1294  1    0.0000    0.0000
158    0.2658    0.0121  1    0.0000    0.0000
159    0.5391   -0.0710  1    0.0000    0.0000
160    0.5380   -0.2830  1    0.0000    0.0000
161    0.3352   -0.3837  1    0.0000    0.0000
162    0.2666   -0.3458  1    0.0000    0.0000
163    0.3187   -0.3374  1    0.0000    0.0000
164    0.3480   -0.3730  1    0.0000    0.0000
165    0.3459   -0.3951  1    0.0000    0.0000
166    0.3151   -0.4060  1    0.0000    0.0000
167    0.3262   -0.4052  1    0.0000    0.0000
168    0.3443   -0.4062  1    0.0000    0.0000
169    0.3332   -0.4021  1    0.0000    0.0000
170    0.3315   -0.3817  1    0.0000    0.0000
171    0.3377   -0.3991  1    0.0000    0.0000
172    0.3488   -0.4266  1    0.0000    0.0000
173    0.3473   -0.3922  1    0.0000    0.0000
174    0.3267   -0.4094  1    0.0000    0.0000
175    0.3355   -0.4130  1    0.0000    0.0000
176    0.3335   -0.4290  1    0.0000    0.0000
177    0.3126   -0.4282  1    0.0000    0.0000
178    0.2964   -0.4387  1    0.0000    0.0000
