SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0    0.4091   -0.4654  1    0.0000    0.0000
1    1.1787   -1.3267  1    0.0000    0.0000
2    1.0471   -1.1565  1    0.0000    0.0000
3    1.1112   -1.2477  1    0.0000    0.0000
4    1.0590   -1.1955  1    0.0000    0.0000
5    1.0901   -1.2206  1    0.0000    0.0000
6    1.0883   -1.2126  1    0.0000    0.0000
7    1.0907   -1.2417  1    0.0000    0.0000
8    1.0771   -1.2447  1    0.0000    0.0000
9    1.0922   -1.2705  1    0.0000    0.0000
10    1.1142   -1.2576  1    0.0000    0.0000
11    1.1017   -1.2599  1    0.0000    0.0000
12    1.0939   -1.2775  1    0.0000    0.0000
13    1.1125   -1.2437  1    0.0000    0.0000
14    1.1004   -1.2232  1    0.0000    0.0000
15    1.0805   -1.2163  1    0.0000    0.0000
16    1.0776   -1.2408  1    0.0000    0.0000
17    1.0848   -1.2774  1    0.0000    0.0000
18    1.0813   -1.3097  1    0.0000    0.0000
19    1.0891   -1.2842  1    0.0000    0.0000
20    1.0970   -1.2374  1    0.0000    0.0000
21    1.1041   -1.2113  1    0.0000    0.0000
22    1.1081   -1.1742  1    0.0000    0.0000
23    1.1126   -1.1785  1    0.0000    0.0000
24    1.1242   -1.2166  1    0.0000    0.0000
25    1.1395   -1.2487  1    0.0000    0.0000
26    1.1375   -1.2307  1    0.0000    0.0000
27    1.1439   -1.1858  1    0.0000    0.0000
28    1.1307   -1.1727  1    0.0000    0.0000
29    1.1306   -1.1684  1    0.0000    0.0000
30    1.1563   -1.1789  1    0.0000    0.0000
31    1.1694   -1.2082  1    0.0000    0.0000
32    1.1713   -1.2160  1    0.0000    0.0000
33    1.1735   -1.1752  1    0.0000    0.0000
34    1.1654   -1.1496  1    0.0000    0.0000
35    1.1678   -1.1410  1    0.0000    0.0000
36    1.1870   -1.1325  1    0.0000    0.0000
37    1.1939   -1.1592  1    0.0000    0.0000
38    1.1964   -1.1613  1    0.0000    0.0000
39    1.1994   -1.1767  1    0.0000    0.0000
40    1.2036   -1.1639  1    0.0000    0.0000
41    1.2028   -1.1107  1    0.0000    0.0000
42    1.2050   -1.0925  1    0.0000    0.0000
43    1.2045   -1.1035  1    0.0000    0.0000
44    1.1903   -1.1067  1    0.0000    0.0000
45    1.1933   -1.0924  1    0.0000    0.0000
46    1.1973   -1.1022  1    0.0000    0.0000
47    1.1966   -1.1182  1    0.0000    0.0000
48    1.1938   -1.1204  1    0.0000    0.0000
49    1.2133   -1.1364  1    0.0000    0.0000
50    1.2282   -1.1481  1    0.0000    0.0000
51    1.2242   -1.1362  1    0.0000    0.0000
52    1.2229   -1.1238  1    0.0000    0.0000
53    1.2397   -1.0951  1    0.0000    0.0000
54    1.2250   -1.0784  1    0.0000    0.0000
55    1.2272   -1.0785  1    0.0000    0.0000
56    1.1929   -1.0962  1    0.0000    0.0000
57    0.8087   -1.1209  1    0.0000    0.0000
58   -0.0154   -1.0698  1    0.0000    0.0000
59   -0.9627   -1.0257  1    0.0000    0.0000
60   -1.4960   -1.0081  1    0.0000    0.0000
61   -1.4880   -1.0415  1    0.0000    0.0000
62   -1.3471   -1.1426  1    0.0000    0.0000
63   -1.3602   -1.1688  1    0.0000    0.0000
64   -1.4131   -1.1484  1    0.0000    0.0000
65   -1.4293   -1.1882  1    0.0000    0.0000
66   -1.4488   -1.1911  1    0.0000    0.0000
67   -1.4595   -1.1923  1    0.0000    0.0000
68   -1.4452   -1.1839  1    0.0000    0.0000
69   -1.4351   -1.1750  1    0.0000    0.0000
70   -1.4512   -1.1969  1    0.0000    0.0000
71   -1.4623   -1.2002  1    0.0000    0.0000
72   -1.4618   -1.2071  1    0.0000    0.0000
73   -1.4761   -1.2164  1    0.0000    0.0000
74   -1.4868   -1.2283  1    0.0000    0.0000
75   -1.4758   -1.2210  1    0.0000    0.0000
76   -1.4706   -1.2142  1    0.0000    0.0000
77   -1.4605   -1.2150  1    0.0000    0.0000
78   -1.4703   -1.2003  1    0.0000    0.0000
79   -1.4774   -1.1897  1    0.0000    0.0000
80   -1.4814   -1.1883  1    0.0000    0.0000
81   -1.4849   -1.1872  1    0.0000    0.0000
82   -1.5006   -1.1874  1    0.0000    0.0000
83   -1.4952   -1.2091  1    0.0000    0.0000
84   -1.4938   -1.2138  1    0.0000    0.0000
85   -1.4970   -1.2249  1    0.0000    0.0000
86   -1.4682   -1.2124  1    0.0000    0.0000
87   -1.4757   -1.2116  1    0.0000    0.0000
