SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.7376    2.1907  1    0.0000    0.0000
1  -16.5910    6.2949  1    0.0000    0.0000
2  -14.6511    5.5200  1    0.0000    0.0000
3  -15.6838    5.9725  1    0.0000    0.0000
4  -15.0829    5.7103  1    0.0000    0.0000
5  -15.4580    5.8673  1    0.0000    0.0000
6  -15.2035    5.7987  1    0.0000    0.0000
7  -15.3792    5.8478  1    0.0000    0.0000
8  -15.2492    5.8190  1    0.0000    0.0000
9  -15.3179    5.7805  1    0.0000    0.0000
10  -15.2962    5.7950  1    0.0000    0.0000
11  -15.2787    5.8909  1    0.0000    0.0000
12  -15.2845    5.9749  1    0.0000    0.0000
13  -15.5858    6.2842  1    0.0000    0.0000
14  -15.8675    6.8452  1    0.0000    0.0000
15  -15.9616    7.3518  1    0.0000    0.0000
16  -15.8793    7.5015  1    0.0000    0.0000
17  -15.7289    7.7982  1    0.0000    0.0000
18  -15.6830    8.0665  1    0.0000    0.0000
19  -15.6809    8.2072  1    0.0000    0.0000
20  -15.6886    8.3005  1    0.0000    0.0000
21  -15.6264    8.2201  1    0.0000    0.0000
22  -15.5827    8.1981  1    0.0000    0.0000
23  -15.6032    8.1262  1    0.0000    0.0000
24  -15.5803    8.1389  1    0.0000    0.0000
25  -15.5968    8.1675  1    0.0000    0.0000
26  -15.5768    8.2526  1    0.0000    0.0000
27  -15.5484    8.2784  1    0.0000    0.0000
28  -15.5637    8.2368  1    0.0000    0.0000
29  -15.5471    8.2909  1    0.0000    0.0000
30  -15.5059    8.2869  1    0.0000    0.0000
31  -15.4743    8.2367  1    0.0000    0.0000
32  -15.5390    8.2431  1    0.0000    0.0000
33  -15.5017    8.3079  1    0.0000    0.0000
34  -15.5256    8.2071  1    0.0000    0.0000
35  -15.5638    8.1913  1    0.0000    0.0000
36  -15.5200    8.2723  1    0.0000    0.0000
37  -15.5244    8.2607  1    0.0000    0.0000
38  -15.5211    8.2774  1    0.0000    0.0000
39  -15.5040    8.2783  1    0.0000    0.0000
40  -15.5065    8.3125  1    0.0000    0.0000
41  -15.4859    8.2916  1    0.0000    0.0000
42  -15.4840    8.3105  1    0.0000    0.0000
43  -15.4408    8.3255  1    0.0000    0.0000
44  -15.4611    8.3077  1    0.0000    0.0000
45  -15.4608    8.3310  1    0.0000    0.0000
46  -15.4600    8.3614  1    0.0000    0.0000
