SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.7587    2.2958  1    0.0000    0.0000
1  -16.6302    6.6458  1    0.0000    0.0000
2  -14.7153    5.8810  1    0.0000    0.0000
3  -15.7423    6.2607  1    0.0000    0.0000
4  -15.1062    6.0137  1    0.0000    0.0000
5  -15.5264    6.1675  1    0.0000    0.0000
6  -15.2707    6.0471  1    0.0000    0.0000
7  -15.4259    6.1069  1    0.0000    0.0000
8  -15.3437    6.0593  1    0.0000    0.0000
9  -15.3808    6.0857  1    0.0000    0.0000
10  -15.3561    6.0769  1    0.0000    0.0000
11  -15.3634    6.0939  1    0.0000    0.0000
12  -15.3549    6.0828  1    0.0000    0.0000
13  -15.3650    6.0917  1    0.0000    0.0000
14  -15.3710    6.1040  1    0.0000    0.0000
15  -15.3648    6.0801  1    0.0000    0.0000
16  -15.3611    6.0711  1    0.0000    0.0000
17  -15.3570    6.0662  1    0.0000    0.0000
18  -15.3481    6.0573  1    0.0000    0.0000
19  -15.3446    6.0555  1    0.0000    0.0000
20  -15.3424    6.0666  1    0.0000    0.0000
21  -15.3400    6.0404  1    0.0000    0.0000
22  -15.3484    6.0422  1    0.0000    0.0000
23  -15.3523    6.0444  1    0.0000    0.0000
24  -15.3748    6.0466  1    0.0000    0.0000
25  -15.3804    6.0785  1    0.0000    0.0000
26  -15.3793    6.0722  1    0.0000    0.0000
27  -15.3369    6.0583  1    0.0000    0.0000
28  -14.9665    6.0645  1    0.0000    0.0000
29  -14.2357    6.0732  1    0.0000    0.0000
30  -13.4990    6.1448  1    0.0000    0.0000
31  -13.2746    6.1787  1    0.0000    0.0000
32  -13.4290    6.1900  1    0.0000    0.0000
33  -13.6800    6.1808  1    0.0000    0.0000
34  -13.7410    6.1551  1    0.0000    0.0000
35  -13.6191    6.1645  1    0.0000    0.0000
36  -13.5416    6.1611  1    0.0000    0.0000
37  -13.4960    6.1296  1    0.0000    0.0000
38  -13.4925    6.1142  1    0.0000    0.0000
39  -13.5117    6.1002  1    0.0000    0.0000
40  -13.5148    6.1077  1    0.0000    0.0000
41  -13.5103    6.1222  1    0.0000    0.0000
42  -13.4900    6.1323  1    0.0000    0.0000
43  -13.4854    6.1497  1    0.0000    0.0000
44  -13.4925    6.1474  1    0.0000    0.0000
45  -13.5028    6.1408  1    0.0000    0.0000
46  -13.5035    6.1122  1    0.0000    0.0000
47  -13.4988    6.0839  1    0.0000    0.0000
48  -13.5022    6.0822  1    0.0000    0.0000
49  -13.5010    6.0832  1    0.0000    0.0000
50  -13.5029    6.0901  1    0.0000    0.0000
51  -13.5119    6.0744  1    0.0000    0.0000
