SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.7787    2.6909  1    0.0000    0.0000
1  -16.7478    7.7792  1    0.0000    0.0000
2  -14.8508    6.8793  1    0.0000    0.0000
3  -15.9040    7.3463  1    0.0000    0.0000
4  -15.2775    7.0779  1    0.0000    0.0000
5  -15.6722    7.2808  1    0.0000    0.0000
6  -15.3610    7.1204  1    0.0000    0.0000
7  -15.5277    7.2021  1    0.0000    0.0000
8  -15.4944    7.1813  1    0.0000    0.0000
9  -15.5414    7.1698  1    0.0000    0.0000
10  -15.4682    7.1780  1    0.0000    0.0000
11  -15.5039    7.1511  1    0.0000    0.0000
12  -15.5053    7.1057  1    0.0000    0.0000
13  -15.5692    7.1179  1    0.0000    0.0000
14  -15.5218    7.1451  1    0.0000    0.0000
15  -15.2961    7.1572  1    0.0000    0.0000
16  -14.5431    7.2750  1    0.0000    0.0000
17  -13.3686    7.3851  1    0.0000    0.0000
18  -12.2776    7.5167  1    0.0000    0.0000
19  -11.4006    7.5825  1    0.0000    0.0000
20  -11.1718    7.5066  1    0.0000    0.0000
21  -11.3219    7.3980  1    0.0000    0.0000
22  -11.6818    7.4028  1    0.0000    0.0000
23  -11.8206    7.3705  1    0.0000    0.0000
24  -11.8370    7.4332  1    0.0000    0.0000
25  -11.8288    7.4551  1    0.0000    0.0000
26  -11.8039    7.3806  1    0.0000    0.0000
27  -11.8203    7.3609  1    0.0000    0.0000
28  -11.7590    7.3673  1    0.0000    0.0000
29  -11.7153    7.3759  1    0.0000    0.0000
30  -11.6484    7.3924  1    0.0000    0.0000
31  -11.6482    7.3366  1    0.0000    0.0000
32  -11.6434    7.3535  1    0.0000    0.0000
33  -11.5759    7.3844  1    0.0000    0.0000
34  -11.5875    7.3551  1    0.0000    0.0000
35  -11.5932    7.3459  1    0.0000    0.0000
36  -11.6138    7.3270  1    0.0000    0.0000
37  -11.5860    7.3179  1    0.0000    0.0000
38  -11.5753    7.3301  1    0.0000    0.0000
39  -11.5942    7.2981  1    0.0000    0.0000
40  -11.5340    7.2895  1    0.0000    0.0000
41  -11.5529    7.3044  1    0.0000    0.0000
42  -11.6120    7.3164  1    0.0000    0.0000
43  -11.5970    7.3709  1    0.0000    0.0000
44  -11.5897    7.3213  1    0.0000    0.0000
45  -11.5971    7.2718  1    0.0000    0.0000
46  -11.5999    7.2500  1    0.0000    0.0000
47  -11.5668    7.2673  1    0.0000    0.0000
48  -11.5336    7.3015  1    0.0000    0.0000
49  -11.5256    7.2977  1    0.0000    0.0000
50  -11.5493    7.3041  1    0.0000    0.0000
51  -11.5545    7.2627  1    0.0000    0.0000
52  -11.5791    7.2773  1    0.0000    0.0000
53  -11.5655    7.2876  1    0.0000    0.0000
54  -11.5332    7.2636  1    0.0000    0.0000
