SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.1615    2.1346  1    0.0000    0.0000
1  -17.7401    6.0633  1    0.0000    0.0000
2  -15.7346    5.3062  1    0.0000    0.0000
3  -17.0629    5.8150  1    0.0000    0.0000
4  -16.5747    5.8275  1    0.0000    0.0000
5  -17.1078    6.1357  1    0.0000    0.0000
6  -16.8625    6.0982  1    0.0000    0.0000
7  -17.0367    6.2311  1    0.0000    0.0000
8  -16.9433    6.2542  1    0.0000    0.0000
9  -17.0119    6.2426  1    0.0000    0.0000
10  -16.9828    6.2564  1    0.0000    0.0000
11  -16.9778    6.2023  1    0.0000    0.0000
12  -16.9613    6.1240  1    0.0000    0.0000
13  -16.9339    6.1511  1    0.0000    0.0000
14  -16.9829    6.1624  1    0.0000    0.0000
15  -16.9526    6.1429  1    0.0000    0.0000
16  -16.9443    6.1833  1    0.0000    0.0000
17  -16.9880    6.1953  1    0.0000    0.0000
18  -17.0093    6.2227  1    0.0000    0.0000
19  -16.9259    6.1785  1    0.0000    0.0000
20  -16.9060    6.1051  1    0.0000    0.0000
21  -16.9151    6.1173  1    0.0000    0.0000
22  -16.9098    6.0988  1    0.0000    0.0000
23  -16.9197    6.0970  1    0.0000    0.0000
24  -16.9336    6.1065  1    0.0000    0.0000
25  -16.9592    6.1695  1    0.0000    0.0000
26  -16.9365    6.1907  1    0.0000    0.0000
27  -16.9068    6.1324  1    0.0000    0.0000
28  -16.9334    6.1929  1    0.0000    0.0000
29  -16.9586    6.1908  1    0.0000    0.0000
30  -16.9502    6.1893  1    0.0000    0.0000
31  -16.9630    6.1565  1    0.0000    0.0000
32  -16.9699    6.1326  1    0.0000    0.0000
33  -16.9395    6.1112  1    0.0000    0.0000
34  -16.9619    6.1386  1    0.0000    0.0000
35  -16.9079    6.1190  1    0.0000    0.0000
36  -16.9081    6.0912  1    0.0000    0.0000
37  -16.9602    6.1422  1    0.0000    0.0000
38  -16.9778    6.1571  1    0.0000    0.0000
39  -16.9851    6.2104  1    0.0000    0.0000
40  -16.9083    6.1977  1    0.0000    0.0000
41  -16.9453    6.1966  1    0.0000    0.0000
42  -16.9483    6.1985  1    0.0000    0.0000
43  -16.9154    6.2169  1    0.0000    0.0000
44  -16.9278    6.2114  1    0.0000    0.0000
45  -16.9151    6.2156  1    0.0000    0.0000
46  -16.8715    6.2258  1    0.0000    0.0000
47  -16.8710    6.2193  1    0.0000    0.0000
48  -16.9300    6.2301  1    0.0000    0.0000
49  -16.9586    6.2787  1    0.0000    0.0000
50  -16.9237    6.2916  1    0.0000    0.0000
51  -16.9059    6.2968  1    0.0000    0.0000
52  -16.9186    6.2933  1    0.0000    0.0000
53  -16.8748    6.3243  1    0.0000    0.0000
54  -16.9182    6.3574  1    0.0000    0.0000
55  -16.9188    6.3512  1    0.0000    0.0000
56  -16.8909    6.3599  1    0.0000    0.0000
57  -16.8891    6.3794  1    0.0000    0.0000
58  -16.9113    6.4342  1    0.0000    0.0000
59  -16.9238    6.4241  1    0.0000    0.0000
60  -16.8822    6.4153  1    0.0000    0.0000
61  -16.8738    6.4192  1    0.0000    0.0000
62  -16.8518    6.4198  1    0.0000    0.0000
63  -16.8495    6.3914  1    0.0000    0.0000
64  -16.8429    6.4036  1    0.0000    0.0000
65  -16.8475    6.4138  1    0.0000    0.0000
66  -16.8222    6.4580  1    0.0000    0.0000
67  -16.8237    6.4888  1    0.0000    0.0000
68  -16.8075    6.4623  1    0.0000    0.0000
69  -16.8154    6.4518  1    0.0000    0.0000
70  -16.8094    6.4585  1    0.0000    0.0000
71  -16.8146    6.4880  1    0.0000    0.0000
72  -16.8084    6.4819  1    0.0000    0.0000
73  -16.8287    6.4759  1    0.0000    0.0000
