SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.4735    2.7777  1    0.0000    0.0000
1  -18.6880    8.0508  1    0.0000    0.0000
2  -16.5313    7.0759  1    0.0000    0.0000
3  -17.6613    7.4866  1    0.0000    0.0000
4  -16.9667    7.2556  1    0.0000    0.0000
5  -17.4130    7.5247  1    0.0000    0.0000
6  -17.1182    7.4064  1    0.0000    0.0000
7  -17.3179    7.4778  1    0.0000    0.0000
8  -17.2526    7.3087  1    0.0000    0.0000
9  -17.3027    7.4064  1    0.0000    0.0000
10  -17.2218    7.4259  1    0.0000    0.0000
11  -17.2700    7.3632  1    0.0000    0.0000
12  -17.2589    7.4017  1    0.0000    0.0000
13  -17.2635    7.4288  1    0.0000    0.0000
14  -17.2641    7.4275  1    0.0000    0.0000
15  -17.2672    7.4825  1    0.0000    0.0000
16  -17.2500    7.5117  1    0.0000    0.0000
17  -17.2282    7.4677  1    0.0000    0.0000
18  -17.1882    7.5111  1    0.0000    0.0000
19  -17.2285    7.4395  1    0.0000    0.0000
20  -17.1586    7.4560  1    0.0000    0.0000
21  -17.1460    7.5258  1    0.0000    0.0000
22  -17.1786    7.5633  1    0.0000    0.0000
23  -17.1675    7.5417  1    0.0000    0.0000
24  -17.1705    7.4185  1    0.0000    0.0000
25  -17.1500    7.3981  1    0.0000    0.0000
26  -17.1418    7.3928  1    0.0000    0.0000
27  -17.1731    7.4071  1    0.0000    0.0000
28  -17.2236    7.5030  1    0.0000    0.0000
29  -17.2101    7.4495  1    0.0000    0.0000
30  -17.1745    7.4336  1    0.0000    0.0000
31  -17.1939    7.3458  1    0.0000    0.0000
32  -17.1758    7.4353  1    0.0000    0.0000
33  -17.1455    7.4553  1    0.0000    0.0000
34  -17.1611    7.4114  1    0.0000    0.0000
35  -17.1565    7.4074  1    0.0000    0.0000
36  -17.1790    7.4637  1    0.0000    0.0000
37  -17.1811    7.4238  1    0.0000    0.0000
38  -17.1580    7.3818  1    0.0000    0.0000
39  -17.1574    7.4626  1    0.0000    0.0000
40  -17.1964    7.3899  1    0.0000    0.0000
41  -17.1939    7.4038  1    0.0000    0.0000
42  -17.1489    7.3730  1    0.0000    0.0000
