SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.4889    3.3435  0    0.0000    0.0000
1  -15.8658    9.4165  0    0.0000    0.0000
2  -14.0854    7.8432  0    0.0000    0.0000
3  -15.1285    8.4622  0    0.0000    0.0000
4  -14.5408    8.2176  0    0.0000    0.0000
5  -14.9243    8.5120  0    0.0000    0.0000
6  -14.7031    8.3843  0    0.0000    0.0000
7  -14.8885    8.5105  0    0.0000    0.0000
8  -14.8371    8.3865  0    0.0000    0.0000
9  -14.8847    8.4021  0    0.0000    0.0000
10  -14.8607    8.4004  0    0.0000    0.0000
11  -14.8952    8.3686  1    0.0000    0.0000
12  -14.9455    8.3401  1    0.0000    0.0000
13  -14.8875    8.3134  1    0.0000    0.0000
14  -14.9178    8.2378  1    0.0000    0.0000
15  -14.9453    8.1714  1    0.0000    0.0000
16  -14.9514    8.1852  1    0.0000    0.0000
17  -14.9704    8.1954  1    0.0000    0.0000
18  -14.9963    8.1809  1    0.0000    0.0000
19  -15.0101    8.1758  1    0.0000    0.0000
20  -15.0396    8.1825  1    0.0000    0.0000
21  -15.0939    8.1983  1    0.0000    0.0000
22  -15.0861    8.2308  1    0.0000    0.0000
23  -15.0957    8.2472  1    0.0000    0.0000
24  -15.0823    8.2688  1    0.0000    0.0000
25  -15.0957    8.2812  1    0.0000    0.0000
26  -15.1248    8.2537  1    0.0000    0.0000
27  -15.1639    8.2772  1    0.0000    0.0000
28  -15.1625    8.2659  1    0.0000    0.0000
29  -15.1584    8.3023  1    0.0000    0.0000
30  -15.1961    8.3306  1    0.0000    0.0000
31  -15.2048    8.3311  1    0.0000    0.0000
32  -15.2172    8.3276  1    0.0000    0.0000
33  -15.2311    8.3080  1    0.0000    0.0000
34  -15.2525    8.2906  1    0.0000    0.0000
35  -15.2514    8.2357  1    0.0000    0.0000
36  -15.2607    8.2395  1    0.0000    0.0000
37  -15.2832    8.1786  1    0.0000    0.0000
38  -15.3064    8.1785  1    0.0000    0.0000
39  -15.3212    8.1932  1    0.0000    0.0000
40  -15.3070    8.1907  1    0.0000    0.0000
41  -15.3219    8.1898  1    0.0000    0.0000
42  -15.2946    8.1721  1    0.0000    0.0000
43  -15.2713    8.1568  1    0.0000    0.0000
