SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -4.9951    2.0090  1    0.0000    0.0000
1  -14.4186    5.7624  1    0.0000    0.0000
2  -12.7510    5.0224  1    0.0000    0.0000
3  -13.5234    5.2500  1    0.0000    0.0000
4  -12.4631    4.7360  1    0.0000    0.0000
5  -11.8694    4.4111  1    0.0000    0.0000
6  -10.5817    3.8287  1    0.0000    0.0000
7   -9.8652    3.4166  1    0.0000    0.0000
8   -9.2084    2.8281  1    0.0000    0.0000
9   -8.6071    2.3859  1    0.0000    0.0000
10   -8.1320    1.9140  1    0.0000    0.0000
11   -7.9707    1.3939  1    0.0000    0.0000
12   -7.9385    0.9452  1    0.0000    0.0000
13   -7.8549    0.6160  1    0.0000    0.0000
14   -7.6845    0.5238  1    0.0000    0.0000
15   -7.5888    0.4986  1    0.0000    0.0000
16   -7.5518    0.5529  1    0.0000    0.0000
17   -7.5202    0.5655  1    0.0000    0.0000
18   -7.4175    0.5680  1    0.0000    0.0000
19   -7.3056    0.5866  1    0.0000    0.0000
20   -7.2283    0.4997  1    0.0000    0.0000
21   -7.1971    0.3943  1    0.0000    0.0000
22   -7.1862    0.3453  1    0.0000    0.0000
23   -7.1764    0.3118  1    0.0000    0.0000
24   -7.2005    0.2670  1    0.0000    0.0000
25   -7.2033    0.2488  1    0.0000    0.0000
26   -7.2254    0.2560  1    0.0000    0.0000
27   -7.2301    0.2893  1    0.0000    0.0000
28   -7.1961    0.3095  1    0.0000    0.0000
29   -7.1729    0.2978  1    0.0000    0.0000
30   -7.1755    0.2765  1    0.0000    0.0000
31   -7.1565    0.2943  1    0.0000    0.0000
32   -7.1702    0.3443  1    0.0000    0.0000
33   -7.1679    0.3460  1    0.0000    0.0000
34   -7.1603    0.3583  1    0.0000    0.0000
35   -7.1389    0.3662  1    0.0000    0.0000
36   -7.1028    0.3368  1    0.0000    0.0000
37   -7.0886    0.3461  1    0.0000    0.0000
