SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.2407    2.6373  1    0.0000    0.0000
1  -18.0136    7.6207  1    0.0000    0.0000
2  -15.9339    6.7196  1    0.0000    0.0000
3  -17.0600    7.1732  1    0.0000    0.0000
4  -16.3667    6.8841  1    0.0000    0.0000
5  -16.7881    7.0940  1    0.0000    0.0000
6  -16.5238    6.9500  1    0.0000    0.0000
7  -16.7049    7.0123  1    0.0000    0.0000
8  -16.6094    6.9842  1    0.0000    0.0000
9  -16.6611    7.0804  1    0.0000    0.0000
10  -16.8162    7.3892  1    0.0000    0.0000
11  -16.9349    7.9847  1    0.0000    0.0000
12  -16.8968    8.4405  1    0.0000    0.0000
13  -16.7450    8.8879  1    0.0000    0.0000
14  -16.5805    9.3039  1    0.0000    0.0000
15  -16.5622    9.4433  1    0.0000    0.0000
16  -16.5505    9.4558  1    0.0000    0.0000
17  -16.5100    9.4229  1    0.0000    0.0000
18  -16.4231    9.4011  1    0.0000    0.0000
19  -16.3874    9.3976  1    0.0000    0.0000
20  -16.4190    9.3768  1    0.0000    0.0000
21  -16.4314    9.3569  1    0.0000    0.0000
22  -16.4342    9.3493  1    0.0000    0.0000
23  -16.4197    9.3657  1    0.0000    0.0000
24  -16.4027    9.3920  1    0.0000    0.0000
25  -16.3950    9.4110  1    0.0000    0.0000
26  -16.3993    9.3979  1    0.0000    0.0000
27  -16.3922    9.3923  1    0.0000    0.0000
28  -16.3832    9.4003  1    0.0000    0.0000
29  -16.3650    9.4115  1    0.0000    0.0000
30  -16.3630    9.4202  1    0.0000    0.0000
31  -16.3835    9.4344  1    0.0000    0.0000
32  -16.3715    9.4442  1    0.0000    0.0000
33  -16.3635    9.4276  1    0.0000    0.0000
34  -16.3531    9.4300  1    0.0000    0.0000
35  -16.3629    9.4393  1    0.0000    0.0000
36  -16.3625    9.4465  1    0.0000    0.0000
37  -16.3525    9.4561  1    0.0000    0.0000
38  -16.3552    9.4442  1    0.0000    0.0000
39  -16.3484    9.4540  1    0.0000    0.0000
40  -16.3439    9.4571  1    0.0000    0.0000
41  -16.3498    9.4497  1    0.0000    0.0000
42  -16.3544    9.4546  1    0.0000    0.0000
43  -16.3532    9.4693  1    0.0000    0.0000
44  -16.3530    9.4727  1    0.0000    0.0000
45  -16.3497    9.4439  1    0.0000    0.0000
46  -16.3570    9.4448  1    0.0000    0.0000
47  -16.3584    9.4501  1    0.0000    0.0000
48  -16.3529    9.4457  1    0.0000    0.0000
49  -16.3468    9.4483  1    0.0000    0.0000
50  -16.3441    9.4503  1    0.0000    0.0000
51  -16.3466    9.4435  1    0.0000    0.0000
52  -16.3483    9.4434  1    0.0000    0.0000
53  -16.3533    9.4463  1    0.0000    0.0000
54  -16.3412    9.4485  1    0.0000    0.0000
55  -16.3333    9.4485  1    0.0000    0.0000
56  -16.3461    9.4488  1    0.0000    0.0000
57  -16.3486    9.4538  1    0.0000    0.0000
58  -16.3327    9.4459  1    0.0000    0.0000
59  -16.3477    9.4356  1    0.0000    0.0000
60  -16.3377    9.4405  1    0.0000    0.0000
61  -16.3460    9.4408  1    0.0000    0.0000
62  -16.3484    9.4386  1    0.0000    0.0000
63  -16.3434    9.4338  1    0.0000    0.0000
64  -16.3445    9.4248  1    0.0000    0.0000
65  -16.3336    9.4537  1    0.0000    0.0000
66  -16.3366    9.4557  1    0.0000    0.0000
67  -16.3344    9.4538  1    0.0000    0.0000
68  -16.3325    9.4632  1    0.0000    0.0000
69  -16.3240    9.4473  1    0.0000    0.0000
70  -16.3379    9.4434  1    0.0000    0.0000
71  -16.3393    9.4436  1    0.0000    0.0000
72  -16.3375    9.4492  1    0.0000    0.0000
73  -16.3316    9.4524  1    0.0000    0.0000
74  -16.3292    9.4581  1    0.0000    0.0000
75  -16.3287    9.4416  1    0.0000    0.0000
76  -16.3275    9.4383  1    0.0000    0.0000
77  -16.3271    9.4544  1    0.0000    0.0000
78  -16.3265    9.4532  1    0.0000    0.0000
79  -16.3338    9.4434  1    0.0000    0.0000
80  -16.3328    9.4426  1    0.0000    0.0000
81  -16.3208    9.4391  1    0.0000    0.0000
82  -16.3382    9.4234  1    0.0000    0.0000
83  -16.3341    9.3902  1    0.0000    0.0000
84  -16.3634    9.4148  1    0.0000    0.0000
85  -16.0895    9.4512  1    0.0000    0.0000
86  -15.3483    9.4066  1    0.0000    0.0000
87  -13.6781    8.7866  1    0.0000    0.0000
88  -11.6315    8.0883  1    0.0000    0.0000
89   -9.4027    8.0093  1    0.0000    0.0000
90   -7.1351    7.5696  1    0.0000    0.0000
91   -5.0297    6.9715  1    0.0000    0.0000
92   -3.1587    5.2682  1    0.0000    0.0000
93   -1.6497    3.3394  1    0.0000    0.0000
94   -0.9088    2.6330  1    0.0000    0.0000
95   -0.7651    2.3768  1    0.0000    0.0000
96   -0.9620    2.5237  1    0.0000    0.0000
97   -1.3478    2.6506  1    0.0000    0.0000
98   -1.5362    2.7235  1    0.0000    0.0000
99   -1.5434    2.7642  1    0.0000    0.0000
100   -1.4438    2.7465  1    0.0000    0.0000
101   -1.3082    2.7345  1    0.0000    0.0000
102   -1.2388    2.7368  1    0.0000    0.0000
103   -1.2400    2.7501  1    0.0000    0.0000
104   -1.2428    2.7439  1    0.0000    0.0000
105   -1.2285    2.7343  1    0.0000    0.0000
106   -1.2308    2.7329  1    0.0000    0.0000
107   -1.2298    2.7255  1    0.0000    0.0000
108   -1.2282    2.7265  1    0.0000    0.0000
109   -1.2212    2.7588  1    0.0000    0.0000
110   -1.2078    2.7534  1    0.0000    0.0000
111   -1.2188    2.7545  1    0.0000    0.0000
112   -1.2176    2.7550  1    0.0000    0.0000
113   -1.2322    2.7387  1    0.0000    0.0000
114   -1.2501    2.7506  1    0.0000    0.0000
115   -1.2425    2.7547  1    0.0000    0.0000
116   -1.2519    2.7656  1    0.0000    0.0000
117   -1.2455    2.7579  1    0.0000    0.0000
118   -1.2353    2.7558  1    0.0000    0.0000
119   -1.2354    2.7689  1    0.0000    0.0000
120   -1.2476    2.7535  1    0.0000    0.0000
121   -1.2381    2.7516  1    0.0000    0.0000
122   -1.2369    2.7497  1    0.0000    0.0000
123   -1.2425    2.7572  1    0.0000    0.0000
124   -1.2550    2.7609  1    0.0000    0.0000
125   -1.2692    2.7626  1    0.0000    0.0000
126   -1.2499    2.7593  1    0.0000    0.0000
127   -1.2552    2.7537  1    0.0000    0.0000
128   -1.2616    2.7201  1    0.0000    0.0000
129   -1.2623    2.7458  1    0.0000    0.0000
130   -1.2732    2.7314  1    0.0000    0.0000
131   -1.5441    3.9206  1    0.0000    0.0000
132   -1.9270    6.6130  1    0.0000    0.0000
133   -2.4272    7.6974  1    0.0000    0.0000
134   -2.9362    8.5984  1    0.0000    0.0000
135   -3.1501    9.4150  1    0.0000    0.0000
136   -3.2279   10.2987  1    0.0000    0.0000
137   -3.1995   11.2246  1    0.0000    0.0000
138   -3.1460   11.3745  1    0.0000    0.0000
139   -3.0371   11.1700  1    0.0000    0.0000
140   -2.9092   10.9879  1    0.0000    0.0000
141   -2.8242   10.9398  1    0.0000    0.0000
142   -2.7925   10.9618  1    0.0000    0.0000
143   -2.7784   10.9765  1    0.0000    0.0000
144   -2.7854   10.9948  1    0.0000    0.0000
145   -2.7705   10.9788  1    0.0000    0.0000
146   -2.7090   10.9477  1    0.0000    0.0000
147   -2.6685   10.9095  1    0.0000    0.0000
148   -2.6528   10.9114  1    0.0000    0.0000
149   -2.6412   10.9124  1    0.0000    0.0000
150   -2.6419   10.8964  1    0.0000    0.0000
151   -2.6284   10.8843  1    0.0000    0.0000
152   -2.6134   10.8748  1    0.0000    0.0000
153   -2.6139   10.8699  1    0.0000    0.0000
154   -2.6160   10.8609  1    0.0000    0.0000
155   -2.6376   10.8644  1    0.0000    0.0000
156   -2.6584   10.8544  1    0.0000    0.0000
157   -2.6598   10.8810  1    0.0000    0.0000
158   -2.6661   10.8719  1    0.0000    0.0000
159   -2.6593   10.8642  1    0.0000    0.0000
160   -2.6609   10.8715  1    0.0000    0.0000
161   -2.6672   10.8695  1    0.0000    0.0000
162   -2.6496   10.8602  1    0.0000    0.0000
163   -2.6389   10.8485  1    0.0000    0.0000
164   -2.6475   10.8308  1    0.0000    0.0000
165   -2.6600   10.8410  1    0.0000    0.0000
166   -2.6486   10.8295  1    0.0000    0.0000
167   -2.6493   10.8188  1    0.0000    0.0000
168   -2.6280   10.8204  1    0.0000    0.0000
