SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -0.1621   -1.4969  1    0.0000    0.0000
1   -0.4609   -4.3185  1    0.0000    0.0000
2   -0.4043   -3.8335  1    0.0000    0.0000
3   -0.4387   -4.1057  1    0.0000    0.0000
4   -0.4164   -3.9372  1    0.0000    0.0000
5   -0.4315   -4.0318  1    0.0000    0.0000
6   -0.4314   -3.9564  1    0.0000    0.0000
7   -0.4275   -4.0040  1    0.0000    0.0000
8   -0.4274   -3.9769  1    0.0000    0.0000
9   -0.4270   -4.0011  1    0.0000    0.0000
10   -0.4614   -3.9809  1    0.0000    0.0000
11   -0.8103   -3.8109  1    0.0000    0.0000
12   -1.8518   -3.1398  1    0.0000    0.0000
13   -3.3771   -1.9498  1    0.0000    0.0000
14   -4.9708   -0.5099  1    0.0000    0.0000
15   -6.4803    0.9559  1    0.0000    0.0000
16   -7.8341    2.0940  1    0.0000    0.0000
17   -9.2672    3.0104  1    0.0000    0.0000
18  -10.5738    3.7996  1    0.0000    0.0000
19  -11.8593    4.4028  1    0.0000    0.0000
20  -13.0543    4.7459  1    0.0000    0.0000
21  -14.1008    5.2577  1    0.0000    0.0000
22  -14.9051    5.6056  1    0.0000    0.0000
23  -15.4332    5.6994  1    0.0000    0.0000
24  -15.5197    5.7723  1    0.0000    0.0000
25  -15.2986    5.8076  1    0.0000    0.0000
26  -15.1862    5.8460  1    0.0000    0.0000
27  -15.2486    5.8557  1    0.0000    0.0000
28  -15.4870    5.9308  1    0.0000    0.0000
29  -15.6722    6.0028  1    0.0000    0.0000
30  -15.7497    6.0236  1    0.0000    0.0000
31  -15.8013    6.0019  1    0.0000    0.0000
32  -15.8080    5.9197  1    0.0000    0.0000
33  -15.7679    5.8602  1    0.0000    0.0000
34  -15.7054    5.8513  1    0.0000    0.0000
35  -15.6600    5.8474  1    0.0000    0.0000
36  -15.6524    5.8439  1    0.0000    0.0000
37  -15.6498    5.8707  1    0.0000    0.0000
38  -15.6512    5.8713  1    0.0000    0.0000
39  -15.6472    5.8620  1    0.0000    0.0000
40  -15.6592    5.8496  1    0.0000    0.0000
41  -15.6766    5.8488  1    0.0000    0.0000
42  -15.6775    5.8639  1    0.0000    0.0000
43  -15.6738    5.8538  1    0.0000    0.0000
44  -15.6716    5.8635  1    0.0000    0.0000
45  -15.6761    5.8641  1    0.0000    0.0000
46  -15.6696    5.8655  1    0.0000    0.0000
47  -15.6856    5.8652  1    0.0000    0.0000
48  -15.6885    5.8710  1    0.0000    0.0000
49  -15.6904    5.8781  1    0.0000    0.0000
50  -15.6872    5.8712  1    0.0000    0.0000
51  -15.6804    5.8627  1    0.0000    0.0000
52  -15.6850    5.8782  1    0.0000    0.0000
53  -15.6859    5.8931  1    0.0000    0.0000
54  -15.6860    5.8897  1    0.0000    0.0000
55  -15.6758    5.8825  1    0.0000    0.0000
56  -15.6760    5.8804  1    0.0000    0.0000
57  -15.6888    5.8794  1    0.0000    0.0000
58  -15.6786    5.8705  1    0.0000    0.0000
59  -15.6789    5.8822  1    0.0000    0.0000
60  -15.6649    5.8896  1    0.0000    0.0000
61  -15.6702    5.8893  1    0.0000    0.0000
62  -15.6712    5.8833  1    0.0000    0.0000
63  -15.6536    5.8885  1    0.0000    0.0000
64  -15.6662    5.8925  1    0.0000    0.0000
65  -15.6685    5.8904  1    0.0000    0.0000
66  -15.6656    5.8974  1    0.0000    0.0000
67  -15.6776    5.9105  1    0.0000    0.0000
68  -15.6737    5.8989  1    0.0000    0.0000
69  -15.6545    5.8917  1    0.0000    0.0000
70  -15.6554    5.8970  1    0.0000    0.0000
71  -15.6552    5.8920  1    0.0000    0.0000
72  -15.6559    5.8908  1    0.0000    0.0000
73  -15.6488    5.8974  1    0.0000    0.0000
74  -15.6367    5.9018  1    0.0000    0.0000
75  -15.6388    5.9099  1    0.0000    0.0000
76  -15.6559    5.8958  1    0.0000    0.0000
77  -15.6657    5.8870  1    0.0000    0.0000
78  -15.6654    5.8725  1    0.0000    0.0000
79  -15.6570    5.8787  1    0.0000    0.0000
80  -15.6515    5.8690  1    0.0000    0.0000
81  -15.6429    5.8438  1    0.0000    0.0000
82  -15.6417    5.8473  1    0.0000    0.0000
83  -15.6475    5.8320  1    0.0000    0.0000
84  -15.6488    5.8488  1    0.0000    0.0000
85  -15.6483    5.8457  1    0.0000    0.0000
86  -15.6397    5.8344  1    0.0000    0.0000
87  -15.6286    5.8223  1    0.0000    0.0000
88  -15.5076    5.7079  1    0.0000    0.0000
89  -14.6796    5.1738  1    0.0000    0.0000
90  -13.1957    4.5180  1    0.0000    0.0000
91  -11.3078    3.6027  1    0.0000    0.0000
92   -9.4641    2.6681  1    0.0000    0.0000
93   -7.7494    1.9045  1    0.0000    0.0000
94   -6.0720    1.2870  1    0.0000    0.0000
95   -4.5011    0.7506  1    0.0000    0.0000
96   -2.9898    0.0409  1    0.0000    0.0000
97   -1.9773   -0.4291  1    0.0000    0.0000
98   -1.7428   -0.5537  1    0.0000    0.0000
99   -2.0712   -0.4044  1    0.0000    0.0000
100   -2.3082   -0.2819  1    0.0000    0.0000
101   -2.1702   -0.3114  1    0.0000    0.0000
102   -1.8046   -0.4317  1    0.0000    0.0000
103   -1.4482   -0.5958  1    0.0000    0.0000
104   -1.2466   -0.6939  1    0.0000    0.0000
105   -1.1834   -0.7474  1    0.0000    0.0000
106   -1.1285   -0.7797  1    0.0000    0.0000
107   -1.1231   -0.7960  1    0.0000    0.0000
108   -1.1342   -0.8021  1    0.0000    0.0000
109   -1.1292   -0.8092  1    0.0000    0.0000
110   -1.1339   -0.7940  1    0.0000    0.0000
111   -1.1464   -0.7813  1    0.0000    0.0000
112   -1.1517   -0.7823  1    0.0000    0.0000
113   -1.1444   -0.7899  1    0.0000    0.0000
114   -1.1352   -0.7982  1    0.0000    0.0000
115   -1.1205   -0.8021  1    0.0000    0.0000
116   -1.1170   -0.8194  1    0.0000    0.0000
117   -1.0910   -0.8286  1    0.0000    0.0000
118   -1.0934   -0.8202  1    0.0000    0.0000
119   -1.0890   -0.8347  1    0.0000    0.0000
120   -1.0712   -0.8488  1    0.0000    0.0000
121   -1.0799   -0.8590  1    0.0000    0.0000
122   -1.0727   -0.8593  1    0.0000    0.0000
123   -1.0549   -0.8559  1    0.0000    0.0000
124   -1.0692   -0.8567  1    0.0000    0.0000
125   -1.0659   -0.8686  1    0.0000    0.0000
126   -1.0653   -0.8537  1    0.0000    0.0000
127   -1.0506   -0.8560  1    0.0000    0.0000
128   -1.0471   -0.8624  1    0.0000    0.0000
