SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0    5.0135   -5.1679  1    0.0000    0.0000
1   14.4523  -14.8886  1    0.0000    0.0000
2   12.7933  -13.2144  1    0.0000    0.0000
3   13.7019  -14.1737  1    0.0000    0.0000
4   13.1151  -13.6064  1    0.0000    0.0000
5   13.4779  -13.9655  1    0.0000    0.0000
6   13.2364  -13.6852  1    0.0000    0.0000
7   13.3896  -13.8481  1    0.0000    0.0000
8   13.3056  -13.7665  1    0.0000    0.0000
9   13.3232  -13.8287  1    0.0000    0.0000
10   13.3218  -13.8156  1    0.0000    0.0000
11   13.3254  -13.8264  1    0.0000    0.0000
12   13.3306  -13.8188  1    0.0000    0.0000
13   13.2874  -13.8663  1    0.0000    0.0000
14   13.2797  -13.8433  1    0.0000    0.0000
15   13.3161  -13.8610  1    0.0000    0.0000
16   13.2773  -13.8759  1    0.0000    0.0000
17   13.3149  -13.8613  1    0.0000    0.0000
18   13.3258  -13.8771  1    0.0000    0.0000
19   13.3584  -13.8957  1    0.0000    0.0000
20   13.3631  -13.8984  1    0.0000    0.0000
21   13.3663  -13.8588  1    0.0000    0.0000
22   13.3879  -13.8655  1    0.0000    0.0000
23   13.3937  -13.9086  1    0.0000    0.0000
24   13.4077  -13.8596  1    0.0000    0.0000
25   13.3647  -13.8825  1    0.0000    0.0000
26   13.3782  -13.9248  1    0.0000    0.0000
27   13.3729  -13.8768  1    0.0000    0.0000
28   13.3902  -13.9517  1    0.0000    0.0000
29   13.4263  -13.9733  1    0.0000    0.0000
30   13.4357  -13.9542  1    0.0000    0.0000
31   13.4717  -14.0016  1    0.0000    0.0000
32   13.4505  -13.9534  1    0.0000    0.0000
33   13.2606  -13.5709  1    0.0000    0.0000
34   13.0287  -12.8727  1    0.0000    0.0000
35   12.8787  -12.2447  1    0.0000    0.0000
36   12.8390  -12.0609  1    0.0000    0.0000
37   12.8422  -12.1525  1    0.0000    0.0000
38   12.8925  -12.2606  1    0.0000    0.0000
39   12.9693  -12.4107  1    0.0000    0.0000
40   13.0493  -12.4337  1    0.0000    0.0000
41   13.0534  -12.4722  1    0.0000    0.0000
42   13.0400  -12.3917  1    0.0000    0.0000
43   13.0129  -12.3561  1    0.0000    0.0000
44   12.9872  -12.3430  1    0.0000    0.0000
45   13.0007  -12.3104  1    0.0000    0.0000
46   13.0204  -12.3122  1    0.0000    0.0000
47   13.0262  -12.3246  1    0.0000    0.0000
48   13.1018  -12.3756  1    0.0000    0.0000
49   13.0799  -12.3543  1    0.0000    0.0000
50   13.0724  -12.3469  1    0.0000    0.0000
51   13.0770  -12.2974  1    0.0000    0.0000
52   13.1044  -12.2928  1    0.0000    0.0000
53   13.1017  -12.2900  1    0.0000    0.0000
54   13.0808  -12.3160  1    0.0000    0.0000
55   13.1082  -12.3168  1    0.0000    0.0000
56   13.1311  -12.2960  1    0.0000    0.0000
57   13.1436  -12.3142  1    0.0000    0.0000
58   13.1650  -12.3294  1    0.0000    0.0000
59   13.1570  -12.3568  1    0.0000    0.0000
60   13.1828  -12.2732  1    0.0000    0.0000
61   13.2275  -12.4073  1    0.0000    0.0000
62   12.7811  -12.2581  1    0.0000    0.0000
63   11.5956  -11.6565  1    0.0000    0.0000
64    9.9597  -10.6224  1    0.0000    0.0000
65    8.3667   -9.4407  1    0.0000    0.0000
66    7.0446   -8.3191  1    0.0000    0.0000
67    5.7797   -7.3558  1    0.0000    0.0000
68    4.5721   -6.3772  1    0.0000    0.0000
69    3.2121   -5.1633  1    0.0000    0.0000
70    1.7576   -4.0055  1    0.0000    0.0000
71    0.4356   -3.1105  1    0.0000    0.0000
72   -0.5754   -2.2816  1    0.0000    0.0000
73   -1.2822   -1.5786  1    0.0000    0.0000
74   -1.6445   -1.0481  1    0.0000    0.0000
75   -1.7237   -0.7727  1    0.0000    0.0000
76   -1.5132   -0.8197  1    0.0000    0.0000
77   -1.3909   -1.0314  1    0.0000    0.0000
78   -1.3928   -1.1383  1    0.0000    0.0000
79   -1.4874   -1.0869  1    0.0000    0.0000
80   -1.6317   -0.9239  1    0.0000    0.0000
81   -1.6907   -0.7996  1    0.0000    0.0000
82   -1.6721   -0.7568  1    0.0000    0.0000
