SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.4595    2.4159  1    0.0000    0.0000
1  -15.7591    6.9905  1    0.0000    0.0000
2  -13.9443    6.1959  1    0.0000    0.0000
3  -14.9437    6.6136  1    0.0000    0.0000
4  -14.3343    6.3527  1    0.0000    0.0000
5  -14.7160    6.5121  1    0.0000    0.0000
6  -14.4658    6.4124  1    0.0000    0.0000
7  -14.6119    6.4563  1    0.0000    0.0000
8  -14.5113    6.4006  1    0.0000    0.0000
9  -14.5494    6.4404  1    0.0000    0.0000
10  -14.5103    6.4505  1    0.0000    0.0000
11  -14.5160    6.4325  1    0.0000    0.0000
12  -14.5103    6.4565  1    0.0000    0.0000
13  -14.5290    6.4428  1    0.0000    0.0000
14  -14.5267    6.4558  1    0.0000    0.0000
15  -14.5005    6.4700  1    0.0000    0.0000
16  -14.5029    6.4439  1    0.0000    0.0000
17  -14.5122    6.4359  1    0.0000    0.0000
18  -14.5040    6.4316  1    0.0000    0.0000
19  -14.5040    6.4277  1    0.0000    0.0000
20  -14.5003    6.4274  1    0.0000    0.0000
21  -14.4887    6.4198  1    0.0000    0.0000
22  -14.5018    6.4254  1    0.0000    0.0000
23  -14.4978    6.4035  1    0.0000    0.0000
24  -14.4960    6.4123  1    0.0000    0.0000
25  -14.5093    6.4333  1    0.0000    0.0000
26  -14.4988    6.4253  1    0.0000    0.0000
27  -14.4958    6.4108  1    0.0000    0.0000
28  -14.4947    6.4101  1    0.0000    0.0000
29  -14.5022    6.3909  1    0.0000    0.0000
30  -14.4980    6.3796  1    0.0000    0.0000
31  -14.4921    6.3948  1    0.0000    0.0000
32  -14.4790    6.3910  1    0.0000    0.0000
33  -14.4781    6.3941  1    0.0000    0.0000
34  -14.4658    6.4121  1    0.0000    0.0000
35  -14.4534    6.4084  1    0.0000    0.0000
36  -14.4631    6.3835  1    0.0000    0.0000
37  -14.4463    6.4174  1    0.0000    0.0000
38  -14.4361    6.4092  1    0.0000    0.0000
39  -14.4273    6.4055  1    0.0000    0.0000
40  -14.4177    6.4071  1    0.0000    0.0000
41  -14.4192    6.4248  0    0.0000    0.0000
42  -14.4325    6.4086  0    0.0000    0.0000
43  -14.3899    6.4394  0    0.0000    0.0000
44  -14.3052    6.4649  0    0.0000    0.0000
45  -14.2089    6.6037  0    0.0000    0.0000
46  -14.0694    6.5302  0    0.0000    0.0000
47  -13.9691    6.6288  0    0.0000    0.0000
48  -13.8656    6.2390  0    0.0000    0.0000
49  -13.9532    6.8498  0    0.0000    0.0000
50  -13.4416    7.0337  0    0.0000    0.0000
51  -13.2556    6.5330  0    0.0000    0.0000
52  -13.3088    6.7241  0    0.0000    0.0000
53  -13.2800    6.6124  0    0.0000    0.0000
54  -13.2979    6.6829  0    0.0000    0.0000
55  -13.2864    6.6380  0    0.0000    0.0000
56  -13.2938    6.6658  0    0.0000    0.0000
57  -13.2893    6.6495  0    0.0000    0.0000
58  -13.2920    6.6582  0    0.0000    0.0000
