SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -4.3646    2.8661  1    0.0000    0.0000
1  -12.4081    8.2862  1    0.0000    0.0000
2  -10.8048    7.3072  1    0.0000    0.0000
3  -11.7006    7.7611  1    0.0000    0.0000
4  -11.2046    7.4596  1    0.0000    0.0000
5  -11.5389    7.6983  1    0.0000    0.0000
6  -11.4034    7.5619  1    0.0000    0.0000
7  -11.6779    7.5977  1    0.0000    0.0000
8  -11.5235    7.5442  1    0.0000    0.0000
9  -11.3955    7.6259  1    0.0000    0.0000
10  -11.4387    7.5929  1    0.0000    0.0000
11  -11.5188    7.6570  1    0.0000    0.0000
12  -11.5470    7.6181  1    0.0000    0.0000
13  -11.6614    7.5894  1    0.0000    0.0000
14  -11.4876    7.6205  1    0.0000    0.0000
15  -11.5327    7.6421  1    0.0000    0.0000
16  -11.5398    7.7079  1    0.0000    0.0000
17  -11.4801    7.6975  1    0.0000    0.0000
18  -11.6493    7.5929  1    0.0000    0.0000
19  -11.6248    7.5311  1    0.0000    0.0000
20  -11.4840    7.5208  1    0.0000    0.0000
21  -11.3937    7.6074  1    0.0000    0.0000
22  -11.4539    7.6115  1    0.0000    0.0000
23  -11.5011    7.6014  1    0.0000    0.0000
24  -11.6534    7.5747  1    0.0000    0.0000
25  -12.4575    7.5535  1    0.0000    0.0000
26  -13.5951    7.4699  1    0.0000    0.0000
27  -14.8966    7.3535  1    0.0000    0.0000
28  -15.9334    7.1985  1    0.0000    0.0000
29  -16.5281    6.9951  1    0.0000    0.0000
30  -16.6171    6.9224  1    0.0000    0.0000
31  -16.5687    6.8985  1    0.0000    0.0000
32  -16.3822    6.9002  1    0.0000    0.0000
33  -16.3751    6.9013  1    0.0000    0.0000
34  -16.3625    6.8812  1    0.0000    0.0000
35  -16.3849    6.9242  1    0.0000    0.0000
36  -16.4716    6.9047  1    0.0000    0.0000
37  -16.5593    6.8864  1    0.0000    0.0000
38  -16.5853    6.8791  1    0.0000    0.0000
