SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0    3.9215   -3.9306  1    0.0000    0.0000
1   11.3178  -11.3478  1    0.0000    0.0000
2   10.0251  -10.0269  1    0.0000    0.0000
3   10.7423  -10.7188  1    0.0000    0.0000
4   10.2896  -10.2864  1    0.0000    0.0000
5   10.7075  -10.6234  1    0.0000    0.0000
6   11.2259  -10.9403  1    0.0000    0.0000
7   12.3532  -11.7885  1    0.0000    0.0000
8   13.1188  -12.4434  1    0.0000    0.0000
9   13.3571  -12.6575  1    0.0000    0.0000
10   13.1846  -12.4270  1    0.0000    0.0000
11   13.0066  -12.2584  1    0.0000    0.0000
12   12.8911  -12.1895  1    0.0000    0.0000
13   12.6775  -12.1906  1    0.0000    0.0000
14   12.5179  -12.1280  1    0.0000    0.0000
15   12.5729  -12.1078  1    0.0000    0.0000
16   12.6843  -12.1648  1    0.0000    0.0000
17   12.7057  -12.2013  1    0.0000    0.0000
18   12.7070  -12.2874  1    0.0000    0.0000
19   12.7360  -12.2648  1    0.0000    0.0000
20   12.7349  -12.3008  1    0.0000    0.0000
21   12.7452  -12.2889  1    0.0000    0.0000
22   12.7833  -12.2469  1    0.0000    0.0000
23   12.7881  -12.2679  1    0.0000    0.0000
24   12.7717  -12.2726  1    0.0000    0.0000
25   12.7563  -12.2439  1    0.0000    0.0000
26   12.7299  -12.2724  1    0.0000    0.0000
27   12.7370  -12.2909  1    0.0000    0.0000
28   12.7213  -12.3302  1    0.0000    0.0000
29   12.7402  -12.2943  1    0.0000    0.0000
30   12.7340  -12.2869  1    0.0000    0.0000
31   12.7311  -12.3006  1    0.0000    0.0000
32   12.6820  -12.2855  1    0.0000    0.0000
33   12.7111  -12.3141  1    0.0000    0.0000
34   12.7285  -12.2968  1    0.0000    0.0000
35   12.6993  -12.2970  1    0.0000    0.0000
36   12.6996  -12.3444  1    0.0000    0.0000
37   12.7074  -12.3536  1    0.0000    0.0000
38   12.7231  -12.3749  1    0.0000    0.0000
39   12.7082  -12.3508  1    0.0000    0.0000
40   12.6756  -12.3384  1    0.0000    0.0000
41   12.6699  -12.3704  1    0.0000    0.0000
42   12.6751  -12.3723  1    0.0000    0.0000
43   12.7024  -12.3898  1    0.0000    0.0000
44   12.6559  -12.3346  1    0.0000    0.0000
45   12.6662  -12.3413  1    0.0000    0.0000
46   12.6591  -12.3790  1    0.0000    0.0000
47   12.6656  -12.3938  1    0.0000    0.0000
48   12.6586  -12.3760  1    0.0000    0.0000
49   12.6448  -12.3633  1    0.0000    0.0000
50   12.6727  -12.3470  1    0.0000    0.0000
51   12.6636  -12.3603  1    0.0000    0.0000
52   12.6220  -12.3399  1    0.0000    0.0000
53   12.6474  -12.3490  1    0.0000    0.0000
54   12.6634  -12.3735  1    0.0000    0.0000
55   12.6167  -12.4110  1    0.0000    0.0000
56   12.6146  -12.4412  1    0.0000    0.0000
57   12.6247  -12.4372  1    0.0000    0.0000
58   12.6525  -12.4157  1    0.0000    0.0000
59   12.6482  -12.4118  1    0.0000    0.0000
60   12.6347  -12.4307  1    0.0000    0.0000
61   12.6181  -12.4488  1    0.0000    0.0000
62   12.6391  -12.4222  1    0.0000    0.0000
63   12.6407  -12.4307  1    0.0000    0.0000
64   12.6330  -12.4712  1    0.0000    0.0000
65   12.6372  -12.4413  1    0.0000    0.0000
66   12.6118  -12.4179  1    0.0000    0.0000
