SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0    4.8854   -4.5353  1    0.0000    0.0000
1   14.1123  -13.0894  1    0.0000    0.0000
2   12.5224  -11.5946  1    0.0000    0.0000
3   13.4086  -12.4077  1    0.0000    0.0000
4   12.8593  -11.9069  1    0.0000    0.0000
5   13.1998  -12.2404  1    0.0000    0.0000
6   12.9735  -12.0517  1    0.0000    0.0000
7   13.1055  -12.1568  1    0.0000    0.0000
8   13.0330  -12.0789  1    0.0000    0.0000
9   13.0631  -12.1196  1    0.0000    0.0000
10   13.0303  -12.1041  1    0.0000    0.0000
11   13.0329  -12.1174  1    0.0000    0.0000
12   13.0385  -12.1345  1    0.0000    0.0000
13   13.0061  -12.1371  1    0.0000    0.0000
14   13.0177  -12.1384  1    0.0000    0.0000
15   13.0257  -12.1323  1    0.0000    0.0000
16   13.0399  -12.1106  1    0.0000    0.0000
17   13.0370  -12.1343  1    0.0000    0.0000
18   13.0266  -12.1551  1    0.0000    0.0000
19   13.0432  -12.1613  1    0.0000    0.0000
20   13.0379  -12.1564  1    0.0000    0.0000
21   13.0226  -12.1494  1    0.0000    0.0000
22   13.0184  -12.1491  1    0.0000    0.0000
23   13.0225  -12.1706  1    0.0000    0.0000
24   13.0270  -12.1669  1    0.0000    0.0000
25   13.0325  -12.1758  1    0.0000    0.0000
26   13.0394  -12.1559  1    0.0000    0.0000
27   13.0398  -12.1625  1    0.0000    0.0000
28   13.0333  -12.1586  1    0.0000    0.0000
29   13.0143  -12.1536  1    0.0000    0.0000
30   13.0123  -12.1723  1    0.0000    0.0000
31   13.0107  -12.1670  1    0.0000    0.0000
32   13.0296  -12.1654  1    0.0000    0.0000
33   13.0413  -12.1603  1    0.0000    0.0000
34   13.0415  -12.1654  1    0.0000    0.0000
35   13.0609  -12.1532  1    0.0000    0.0000
36   13.0486  -12.1875  1    0.0000    0.0000
37   13.0505  -12.1879  1    0.0000    0.0000
38   13.0548  -12.1819  1    0.0000    0.0000
39   13.0414  -12.1873  1    0.0000    0.0000
40   13.0373  -12.1862  1    0.0000    0.0000
41   13.0173  -12.1851  1    0.0000    0.0000
42   13.0269  -12.1884  1    0.0000    0.0000
43   13.0334  -12.2022  1    0.0000    0.0000
44   13.0523  -12.2062  1    0.0000    0.0000
45   13.0763  -12.2097  1    0.0000    0.0000
46   13.0976  -12.2050  1    0.0000    0.0000
47   13.1084  -12.2044  1    0.0000    0.0000
48   13.1081  -12.2220  1    0.0000    0.0000
49   13.1237  -12.2220  1    0.0000    0.0000
50   13.0981  -12.2271  1    0.0000    0.0000
51   13.0938  -12.2322  1    0.0000    0.0000
52   13.0923  -12.2420  1    0.0000    0.0000
53   13.0919  -12.2363  1    0.0000    0.0000
54   13.0968  -12.2252  1    0.0000    0.0000
