SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.5254    2.7122  1    0.0000    0.0000
1  -18.8484    7.8794  1    0.0000    0.0000
2  -16.7595    7.0243  1    0.0000    0.0000
3  -17.9046    7.4888  1    0.0000    0.0000
4  -17.1467    7.1853  1    0.0000    0.0000
5  -17.6473    7.3994  1    0.0000    0.0000
6  -17.3077    7.2759  1    0.0000    0.0000
7  -17.4585    7.3377  1    0.0000    0.0000
8  -17.3652    7.2530  1    0.0000    0.0000
9  -17.4199    7.2419  1    0.0000    0.0000
10  -17.4138    7.2331  1    0.0000    0.0000
11  -17.4264    7.2295  1    0.0000    0.0000
12  -17.4273    7.1610  1    0.0000    0.0000
13  -17.4344    7.1537  1    0.0000    0.0000
14  -17.4254    7.1361  1    0.0000    0.0000
15  -17.3482    7.0820  1    0.0000    0.0000
16  -17.3327    7.1027  1    0.0000    0.0000
17  -17.3519    7.1526  1    0.0000    0.0000
18  -17.3972    7.1391  1    0.0000    0.0000
19  -17.3593    7.1558  1    0.0000    0.0000
20  -17.1200    7.0688  1    0.0000    0.0000
21  -16.7505    7.1138  1    0.0000    0.0000
22  -16.2991    7.0894  1    0.0000    0.0000
23  -16.1684    7.0555  1    0.0000    0.0000
24  -16.1406    7.0456  1    0.0000    0.0000
25  -16.1983    7.0889  1    0.0000    0.0000
26  -16.1419    7.1057  1    0.0000    0.0000
27  -16.0342    7.1057  1    0.0000    0.0000
28  -15.9916    7.0610  1    0.0000    0.0000
29  -15.9879    7.0592  1    0.0000    0.0000
30  -15.9888    7.0649  1    0.0000    0.0000
31  -15.9527    7.0465  1    0.0000    0.0000
32  -15.9664    7.0440  1    0.0000    0.0000
33  -15.9435    6.9990  1    0.0000    0.0000
34  -15.9660    7.0389  1    0.0000    0.0000
35  -15.9854    6.9975  1    0.0000    0.0000
36  -15.9770    6.9644  1    0.0000    0.0000
37  -16.0033    6.9666  1    0.0000    0.0000
38  -15.9971    6.9679  1    0.0000    0.0000
39  -16.0090    6.9753  1    0.0000    0.0000
40  -16.0266    6.9514  1    0.0000    0.0000
41  -16.0144    6.9521  1    0.0000    0.0000
42  -16.0140    6.9291  1    0.0000    0.0000
43  -16.0092    6.9261  1    0.0000    0.0000
44  -15.9810    6.9148  1    0.0000    0.0000
45  -16.0092    6.9202  1    0.0000    0.0000
46  -15.9867    6.9002  1    0.0000    0.0000
47  -15.9877    6.9060  1    0.0000    0.0000
48  -16.0183    6.9495  1    0.0000    0.0000
49  -16.0249    6.9534  1    0.0000    0.0000
50  -15.9984    6.9410  1    0.0000    0.0000
51  -16.0144    6.9545  1    0.0000    0.0000
52  -16.0089    6.9611  1    0.0000    0.0000
53  -15.9845    6.9577  1    0.0000    0.0000
54  -15.9759    7.0087  1    0.0000    0.0000
55  -15.9583    7.0367  1    0.0000    0.0000
56  -15.9660    7.0670  1    0.0000    0.0000
57  -15.9138    7.0608  1    0.0000    0.0000
58  -15.5526    7.0600  1    0.0000    0.0000
59  -14.6306    6.8813  1    0.0000    0.0000
60  -13.4540    6.5857  1    0.0000    0.0000
61  -11.8955    6.0998  1    0.0000    0.0000
62  -10.1209    5.4228  1    0.0000    0.0000
63   -8.5210    4.8551  1    0.0000    0.0000
64   -6.8440    4.4073  1    0.0000    0.0000
65   -5.4356    4.0522  1    0.0000    0.0000
66   -3.8897    3.1544  1    0.0000    0.0000
67   -2.4418    2.0509  1    0.0000    0.0000
68   -1.5184    1.7583  1    0.0000    0.0000
69   -0.9971    1.6728  1    0.0000    0.0000
70   -0.8909    1.6279  1    0.0000    0.0000
71   -0.8664    1.5672  1    0.0000    0.0000
72   -0.8283    1.5511  1    0.0000    0.0000
73   -0.8056    1.5100  1    0.0000    0.0000
74   -0.8106    1.4749  1    0.0000    0.0000
75   -0.8056    1.4569  1    0.0000    0.0000
76   -0.8084    1.4665  1    0.0000    0.0000
77   -0.8092    1.4798  1    0.0000    0.0000
78   -0.8146    1.4629  1    0.0000    0.0000
79   -0.8264    1.4724  1    0.0000    0.0000
80   -0.8434    1.4835  1    0.0000    0.0000
81   -0.8618    1.4882  1    0.0000    0.0000
82   -0.8729    1.5002  1    0.0000    0.0000
83   -0.8750    1.5072  1    0.0000    0.0000
84   -0.8791    1.4987  1    0.0000    0.0000
85   -0.8687    1.4867  1    0.0000    0.0000
86   -0.8667    1.4916  1    0.0000    0.0000
87   -0.8663    1.5030  1    0.0000    0.0000
88   -0.8713    1.4925  1    0.0000    0.0000
89   -0.8710    1.4848  1    0.0000    0.0000
90   -0.8649    1.4789  1    0.0000    0.0000
91   -0.8527    1.4968  1    0.0000    0.0000
92   -0.8547    1.4881  1    0.0000    0.0000
93   -0.8643    1.4709  1    0.0000    0.0000
94   -0.8576    1.4696  1    0.0000    0.0000
95   -0.8614    1.4790  1    0.0000    0.0000
96   -0.8757    1.4506  1    0.0000    0.0000
97   -0.8849    1.4551  1    0.0000    0.0000
98   -0.8826    1.4710  1    0.0000    0.0000
99   -0.8794    1.4723  1    0.0000    0.0000
100   -0.8729    1.4946  1    0.0000    0.0000
101   -0.8745    1.4619  1    0.0000    0.0000
102   -0.8707    1.4701  1    0.0000    0.0000
103   -0.8833    1.4931  1    0.0000    0.0000
104   -0.8850    1.4915  1    0.0000    0.0000
105   -0.8998    1.4870  1    0.0000    0.0000
106   -0.8880    1.4824  1    0.0000    0.0000
107   -0.8849    1.4769  1    0.0000    0.0000
108   -0.9190    1.4915  1    0.0000    0.0000
109   -0.9384    1.4799  1    0.0000    0.0000
110   -0.8894    1.3426  1    0.0000    0.0000
111   -0.5346    0.9990  1    0.0000    0.0000
112    0.0809    0.5274  1    0.0000    0.0000
