SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.8194    1.9782  1    0.0000    0.0000
1  -16.8071    5.6995  1    0.0000    0.0000
2  -14.8838    5.0376  1    0.0000    0.0000
3  -15.9310    5.3838  1    0.0000    0.0000
4  -15.2984    5.1601  1    0.0000    0.0000
5  -15.7082    5.3047  1    0.0000    0.0000
6  -15.4476    5.2051  1    0.0000    0.0000
7  -15.5985    5.2656  1    0.0000    0.0000
8  -15.5255    5.2380  1    0.0000    0.0000
9  -15.5688    5.2536  1    0.0000    0.0000
10  -15.5801    5.2497  1    0.0000    0.0000
11  -15.7166    5.2703  1    0.0000    0.0000
12  -15.9219    5.2668  1    0.0000    0.0000
13  -16.0824    5.2492  1    0.0000    0.0000
14  -16.1235    5.2522  1    0.0000    0.0000
15  -16.1318    5.2395  1    0.0000    0.0000
16  -16.1085    5.2550  1    0.0000    0.0000
17  -16.0877    5.2585  1    0.0000    0.0000
18  -16.1009    5.2528  1    0.0000    0.0000
19  -16.0851    5.2360  1    0.0000    0.0000
20  -16.0885    5.2248  1    0.0000    0.0000
21  -16.0969    5.2294  1    0.0000    0.0000
22  -16.1173    5.2320  1    0.0000    0.0000
23  -16.1125    5.2138  1    0.0000    0.0000
24  -16.1004    5.2062  1    0.0000    0.0000
25  -16.0978    5.2092  1    0.0000    0.0000
26  -16.1009    5.2109  1    0.0000    0.0000
27  -16.1191    5.2224  1    0.0000    0.0000
28  -16.1141    5.2145  1    0.0000    0.0000
29  -16.1228    5.2034  1    0.0000    0.0000
30  -16.1304    5.2105  1    0.0000    0.0000
31  -16.1393    5.2202  1    0.0000    0.0000
32  -16.1431    5.1984  1    0.0000    0.0000
33  -16.1299    5.2085  1    0.0000    0.0000
34  -16.1326    5.2167  1    0.0000    0.0000
35  -16.1452    5.2145  1    0.0000    0.0000
36  -16.1579    5.2289  1    0.0000    0.0000
37  -16.1623    5.2332  1    0.0000    0.0000
38  -16.1542    5.2269  1    0.0000    0.0000
39  -16.1506    5.2159  1    0.0000    0.0000
40  -16.1515    5.2325  1    0.0000    0.0000
41  -16.1584    5.2274  1    0.0000    0.0000
42  -16.1480    5.2183  1    0.0000    0.0000
43  -16.1606    5.2355  1    0.0000    0.0000
44  -16.1578    5.2218  1    0.0000    0.0000
45  -16.1402    5.2279  1    0.0000    0.0000
46  -16.1282    5.2287  1    0.0000    0.0000
47  -16.1296    5.2167  1    0.0000    0.0000
48  -16.1261    5.2176  1    0.0000    0.0000
49  -16.1251    5.2182  1    0.0000    0.0000
50  -16.1254    5.2251  1    0.0000    0.0000
51  -16.1319    5.2173  1    0.0000    0.0000
52  -16.1472    5.2265  1    0.0000    0.0000
53  -16.1412    5.2361  1    0.0000    0.0000
54  -16.1430    5.2455  1    0.0000    0.0000
55  -16.1489    5.2363  1    0.0000    0.0000
56  -16.1567    5.2581  1    0.0000    0.0000
57  -16.1620    5.2759  1    0.0000    0.0000
58  -16.1066    5.3120  1    0.0000    0.0000
59  -15.4927    5.2142  1    0.0000    0.0000
60  -14.1206    4.8741  1    0.0000    0.0000
61  -12.6657    4.6932  1    0.0000    0.0000
62  -11.4428    4.5870  1    0.0000    0.0000
63  -10.3843    4.4005  1    0.0000    0.0000
64   -9.4239    4.0288  1    0.0000    0.0000
65   -8.3377    3.4885  1    0.0000    0.0000
66   -6.9088    3.0609  1    0.0000    0.0000
67   -6.2651    2.7611  1    0.0000    0.0000
68   -5.4435    2.6180  1    0.0000    0.0000
69   -4.4126    2.3602  1    0.0000    0.0000
70   -3.3645    2.1190  1    0.0000    0.0000
71   -1.9074    2.5456  1    0.0000    0.0000
72   -0.8535    1.7588  1    0.0000    0.0000
73   -0.1395    0.8654  1    0.0000    0.0000
74    0.4687    0.0743  1    0.0000    0.0000
75    0.9231   -0.6014  1    0.0000    0.0000
76    1.1134   -1.0026  1    0.0000    0.0000
77    1.2318   -1.1691  1    0.0000    0.0000
78    1.3108   -1.1959  1    0.0000    0.0000
79    1.3160   -1.1832  1    0.0000    0.0000
80    1.2640   -1.0102  1    0.0000    0.0000
81    1.2778   -0.9528  1    0.0000    0.0000
82    1.2823   -0.8256  1    0.0000    0.0000
83    1.1803   -1.0918  1    0.0000    0.0000
84    0.8193   -2.4310  1    0.0000    0.0000
85    0.7740   -2.6132  1    0.0000    0.0000
86    0.7561   -2.6209  1    0.0000    0.0000
87    0.7788   -2.6248  1    0.0000    0.0000
88    0.7683   -2.6338  1    0.0000    0.0000
89    0.7730   -2.6333  1    0.0000    0.0000
90    0.7840   -2.6399  1    0.0000    0.0000
91    0.8033   -2.6372  1    0.0000    0.0000
92    0.8101   -2.6455  1    0.0000    0.0000
93    0.8557   -2.6477  1    0.0000    0.0000
94    0.8885   -2.6466  1    0.0000    0.0000
95    0.8987   -2.6576  1    0.0000    0.0000
96    0.8935   -2.6785  1    0.0000    0.0000
97    0.9117   -2.6772  1    0.0000    0.0000
98    0.9306   -2.6646  1    0.0000    0.0000
99    0.9130   -2.6730  1    0.0000    0.0000
100    0.9017   -2.6767  1    0.0000    0.0000
101    0.9005   -2.6851  1    0.0000    0.0000
102    0.9035   -2.6783  1    0.0000    0.0000
103    0.9016   -2.6727  1    0.0000    0.0000
104    0.8902   -2.6742  1    0.0000    0.0000
105    0.8934   -2.6614  1    0.0000    0.0000
106    0.8750   -2.6756  1    0.0000    0.0000
107    0.8843   -2.6835  1    0.0000    0.0000
108    0.8817   -2.6988  1    0.0000    0.0000
109    0.8726   -2.7023  1    0.0000    0.0000
110    0.8600   -2.7010  1    0.0000    0.0000
111    0.8751   -2.6790  1    0.0000    0.0000
112    0.8821   -2.6717  1    0.0000    0.0000
113    0.8764   -2.6835  1    0.0000    0.0000
114    0.8693   -2.6890  1    0.0000    0.0000
115    0.8592   -2.6955  1    0.0000    0.0000
116    0.8618   -2.6879  1    0.0000    0.0000
117    0.8576   -2.6654  1    0.0000    0.0000
118    0.8608   -2.6499  1    0.0000    0.0000
119    0.8612   -2.6521  1    0.0000    0.0000
120    0.8709   -2.6550  1    0.0000    0.0000
121    0.8817   -2.6430  1    0.0000    0.0000
122    0.8737   -2.6521  1    0.0000    0.0000
123    0.8786   -2.6397  1    0.0000    0.0000
124    0.8841   -2.6177  1    0.0000    0.0000
125    0.8998   -2.6252  1    0.0000    0.0000
126    0.8987   -2.6323  1    0.0000    0.0000
127    0.9234   -2.5650  1    0.0000    0.0000
128    0.8991   -2.3499  1    0.0000    0.0000
129    0.6959   -1.5571  1    0.0000    0.0000
130    0.1630   -0.2737  1    0.0000    0.0000
131   -0.6485    1.2384  1    0.0000    0.0000
132   -1.1866    2.6307  1    0.0000    0.0000
133   -1.4979    4.0748  1    0.0000    0.0000
134   -1.7710    5.6498  1    0.0000    0.0000
135   -2.2060    6.7121  1    0.0000    0.0000
136   -2.4623    7.5037  1    0.0000    0.0000
137   -2.7107    8.1546  1    0.0000    0.0000
138   -2.9946    8.8763  1    0.0000    0.0000
139   -3.1376    9.6176  1    0.0000    0.0000
140   -3.1535   10.1985  1    0.0000    0.0000
141   -3.1061   10.1422  1    0.0000    0.0000
142   -3.0840    9.9733  1    0.0000    0.0000
143   -3.0502    9.8896  1    0.0000    0.0000
144   -3.0120    9.8928  1    0.0000    0.0000
145   -2.9957    9.9323  1    0.0000    0.0000
146   -2.9984    9.9471  1    0.0000    0.0000
147   -3.0089    9.9176  1    0.0000    0.0000
148   -2.9936    9.9102  1    0.0000    0.0000
149   -2.9863    9.8959  1    0.0000    0.0000
150   -2.9844    9.8859  1    0.0000    0.0000
151   -2.9905    9.8874  1    0.0000    0.0000
152   -2.9876    9.8785  1    0.0000    0.0000
153   -2.9688    9.8686  1    0.0000    0.0000
154   -2.9787    9.8602  1    0.0000    0.0000
155   -2.9735    9.8573  1    0.0000    0.0000
156   -2.9449    9.8428  1    0.0000    0.0000
157   -2.9343    9.8416  1    0.0000    0.0000
158   -2.9207    9.8417  1    0.0000    0.0000
159   -2.9162    9.8338  1    0.0000    0.0000
160   -2.9065    9.8387  1    0.0000    0.0000
161   -2.8878    9.8251  1    0.0000    0.0000
162   -2.8868    9.8119  1    0.0000    0.0000
163   -2.8737    9.8102  1    0.0000    0.0000
164   -2.8642    9.8135  1    0.0000    0.0000
165   -2.8770    9.8164  1    0.0000    0.0000
166   -2.8717    9.8101  1    0.0000    0.0000
167   -2.8850    9.8096  1    0.0000    0.0000
168   -2.8781    9.8033  1    0.0000    0.0000
169   -2.8727    9.8181  1    0.0000    0.0000
170   -2.8899    9.8203  1    0.0000    0.0000
171   -2.8965    9.8165  1    0.0000    0.0000
172   -2.9010    9.8189  1    0.0000    0.0000
173   -2.8831    9.7985  1    0.0000    0.0000
174   -2.8838    9.7946  1    0.0000    0.0000
175   -2.8875    9.8086  1    0.0000    0.0000
176   -2.8943    9.8068  1    0.0000    0.0000
177   -2.9011    9.8073  1    0.0000    0.0000
178   -2.9187    9.8100  1    0.0000    0.0000
