SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -6.0609    2.3331  1    0.0000    0.0000
1  -17.5232    6.7417  1    0.0000    0.0000
2  -15.5026    5.9690  1    0.0000    0.0000
3  -16.5489    6.3521  1    0.0000    0.0000
4  -15.8962    6.1230  1    0.0000    0.0000
5  -16.3159    6.2761  1    0.0000    0.0000
6  -16.0525    6.1717  1    0.0000    0.0000
7  -16.2110    6.2362  1    0.0000    0.0000
8  -16.1133    6.1747  1    0.0000    0.0000
9  -16.1894    6.1792  1    0.0000    0.0000
10  -16.1507    6.1590  1    0.0000    0.0000
11  -16.1809    6.2014  1    0.0000    0.0000
12  -16.1398    6.2084  1    0.0000    0.0000
13  -16.1395    6.2015  1    0.0000    0.0000
14  -16.1676    6.2146  1    0.0000    0.0000
15  -16.1400    6.2036  1    0.0000    0.0000
16  -16.1114    6.1586  1    0.0000    0.0000
17  -16.1505    6.1616  1    0.0000    0.0000
18  -16.1467    6.1654  1    0.0000    0.0000
19  -16.1349    6.1616  1    0.0000    0.0000
20  -16.1787    6.1719  1    0.0000    0.0000
21  -16.1198    6.1380  1    0.0000    0.0000
22  -16.1373    6.1034  1    0.0000    0.0000
23  -16.1620    6.1069  1    0.0000    0.0000
24  -16.1260    6.1040  1    0.0000    0.0000
25  -16.0925    6.1096  1    0.0000    0.0000
26  -15.8936    6.1977  1    0.0000    0.0000
27  -15.2839    6.3551  1    0.0000    0.0000
28  -14.1502    6.4021  1    0.0000    0.0000
29  -13.0192    6.3795  1    0.0000    0.0000
30  -12.4149    6.3819  1    0.0000    0.0000
31  -12.2523    6.3630  1    0.0000    0.0000
32  -12.1831    6.3749  1    0.0000    0.0000
33  -12.2028    6.3784  1    0.0000    0.0000
34  -12.1478    6.4122  1    0.0000    0.0000
35  -12.1389    6.3861  1    0.0000    0.0000
36  -12.1028    6.3773  1    0.0000    0.0000
37  -12.1093    6.4005  1    0.0000    0.0000
38  -12.1410    6.3930  1    0.0000    0.0000
39  -12.1048    6.4062  1    0.0000    0.0000
40  -12.0621    6.5218  1    0.0000    0.0000
41  -12.0755    6.5376  1    0.0000    0.0000
42  -12.0990    6.5365  1    0.0000    0.0000
43  -12.0951    6.5176  1    0.0000    0.0000
44  -12.0344    6.5363  1    0.0000    0.0000
45  -12.0137    6.5477  1    0.0000    0.0000
46  -11.9796    6.5380  1    0.0000    0.0000
47  -11.9727    6.4920  1    0.0000    0.0000
48  -12.0174    6.5122  1    0.0000    0.0000
49  -12.0181    6.4996  1    0.0000    0.0000
50  -11.9990    6.5254  1    0.0000    0.0000
51  -11.9312    6.4947  1    0.0000    0.0000
52  -11.9616    6.5076  1    0.0000    0.0000
53  -11.9458    6.5695  1    0.0000    0.0000
54  -11.9753    6.5554  1    0.0000    0.0000
55  -12.0271    6.5437  1    0.0000    0.0000
56  -12.0159    6.5458  1    0.0000    0.0000
57  -12.0177    6.5388  1    0.0000    0.0000
58  -12.0484    6.5221  1    0.0000    0.0000
59  -12.0794    6.5394  1    0.0000    0.0000
60  -12.0400    6.5576  1    0.0000    0.0000
61  -12.0826    6.5702  1    0.0000    0.0000
62  -12.0658    6.3966  1    0.0000    0.0000
63  -12.1443    6.3765  1    0.0000    0.0000
64  -12.1400    6.3935  1    0.0000    0.0000
65  -12.0688    6.3768  1    0.0000    0.0000
