SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -4.3672    3.2584  1    0.0000    0.0000
1  -12.6114    9.4314  1    0.0000    0.0000
2  -11.1669    8.3639  1    0.0000    0.0000
3  -11.9537    8.9246  1    0.0000    0.0000
4  -11.4734    8.5666  1    0.0000    0.0000
5  -11.7769    8.7965  1    0.0000    0.0000
6  -11.5806    8.6418  1    0.0000    0.0000
7  -11.7055    8.7354  1    0.0000    0.0000
8  -11.6343    8.6761  1    0.0000    0.0000
9  -11.6648    8.7344  1    0.0000    0.0000
10  -11.6517    8.7073  1    0.0000    0.0000
11  -11.6664    8.7005  1    0.0000    0.0000
12  -11.6759    8.7071  1    0.0000    0.0000
13  -11.6704    8.6866  1    0.0000    0.0000
14  -11.6898    8.6954  1    0.0000    0.0000
15  -11.6891    8.7007  1    0.0000    0.0000
16  -11.6763    8.6887  1    0.0000    0.0000
17  -11.6784    8.6898  1    0.0000    0.0000
18  -11.6705    8.7032  1    0.0000    0.0000
19  -11.6760    8.7039  1    0.0000    0.0000
20  -11.6942    8.7230  1    0.0000    0.0000
21  -11.7141    8.7127  1    0.0000    0.0000
22  -11.7119    8.7157  1    0.0000    0.0000
23  -11.6952    8.7281  1    0.0000    0.0000
24  -11.7138    8.7199  1    0.0000    0.0000
25  -11.7087    8.7446  1    0.0000    0.0000
26  -11.7108    8.7510  1    0.0000    0.0000
27  -11.7288    8.7246  1    0.0000    0.0000
28  -11.7195    8.7177  1    0.0000    0.0000
29  -11.6995    8.7231  1    0.0000    0.0000
30  -11.6922    8.7046  1    0.0000    0.0000
31  -11.6970    8.7061  1    0.0000    0.0000
32  -11.6950    8.7092  1    0.0000    0.0000
33  -11.6858    8.6999  1    0.0000    0.0000
34  -11.6871    8.7170  1    0.0000    0.0000
35  -11.6782    8.7034  1    0.0000    0.0000
36  -11.6724    8.6999  1    0.0000    0.0000
37  -11.6704    8.6943  1    0.0000    0.0000
38  -11.6646    8.6956  1    0.0000    0.0000
39  -11.6682    8.6980  1    0.0000    0.0000
40  -11.6744    8.6988  1    0.0000    0.0000
41  -11.6760    8.7043  1    0.0000    0.0000
42  -11.6763    8.7041  1    0.0000    0.0000
43  -11.6773    8.7245  1    0.0000    0.0000
44  -11.6710    8.7046  1    0.0000    0.0000
45  -11.6854    8.6936  1    0.0000    0.0000
46  -11.7069    8.7174  1    0.0000    0.0000
47  -11.7171    8.7052  1    0.0000    0.0000
48  -11.7239    8.6946  1    0.0000    0.0000
49  -11.7243    8.6812  1    0.0000    0.0000
50  -11.7366    8.6727  1    0.0000    0.0000
51  -11.7503    8.6675  1    0.0000    0.0000
52  -11.7519    8.6549  1    0.0000    0.0000
53  -11.7635    8.6283  1    0.0000    0.0000
54  -11.7454    8.6113  1    0.0000    0.0000
55  -11.7484    8.5777  1    0.0000    0.0000
56  -11.7431    8.5735  1    0.0000    0.0000
57  -11.7354    8.5766  1    0.0000    0.0000
