SAMPLE	 X DEGREE	 Y DEGREE	 VALIDITY	 X STIMULUS	 Y STIMULUS
0   -5.5521    2.8352  1    0.0000    0.0000
1  -15.9734    8.1782  1    0.0000    0.0000
2  -14.0929    7.2508  1    0.0000    0.0000
3  -15.0747    7.7568  1    0.0000    0.0000
4  -14.5038    7.4353  1    0.0000    0.0000
5  -14.9219    7.6550  1    0.0000    0.0000
6  -14.6935    7.5631  1    0.0000    0.0000
7  -14.8501    7.6712  1    0.0000    0.0000
8  -14.7692    7.6229  1    0.0000    0.0000
9  -14.8116    7.5795  1    0.0000    0.0000
10  -14.7765    7.5687  1    0.0000    0.0000
11  -14.7471    7.5994  1    0.0000    0.0000
12  -14.7541    7.6104  1    0.0000    0.0000
13  -14.7478    7.5994  1    0.0000    0.0000
14  -14.7632    7.5953  1    0.0000    0.0000
15  -14.7628    7.5447  1    0.0000    0.0000
16  -14.7461    7.5187  1    0.0000    0.0000
17  -14.7383    7.5476  1    0.0000    0.0000
18  -14.7422    7.5463  1    0.0000    0.0000
19  -14.7525    7.5127  1    0.0000    0.0000
20  -14.7413    7.5131  1    0.0000    0.0000
21  -14.7197    7.5063  1    0.0000    0.0000
22  -14.7387    7.5296  1    0.0000    0.0000
23  -14.7362    7.5434  1    0.0000    0.0000
24  -14.7341    7.5133  1    0.0000    0.0000
25  -14.7067    7.4697  1    0.0000    0.0000
26  -14.7396    7.4615  1    0.0000    0.0000
27  -14.7322    7.5142  1    0.0000    0.0000
28  -14.7098    7.4967  1    0.0000    0.0000
29  -14.7203    7.5005  1    0.0000    0.0000
30  -14.6973    7.4831  1    0.0000    0.0000
31  -14.7039    7.5228  1    0.0000    0.0000
32  -14.7299    7.5116  1    0.0000    0.0000
33  -14.6879    7.5087  1    0.0000    0.0000
34  -14.6657    7.4996  1    0.0000    0.0000
35  -14.6930    7.4804  1    0.0000    0.0000
36  -14.6838    7.5019  1    0.0000    0.0000
37  -14.6754    7.5321  1    0.0000    0.0000
38  -14.6804    7.4987  1    0.0000    0.0000
39  -14.6696    7.4943  1    0.0000    0.0000
40  -14.6710    7.4903  1    0.0000    0.0000
41  -14.6746    7.5020  1    0.0000    0.0000
42  -14.6655    7.5474  1    0.0000    0.0000
43  -14.6723    7.5429  1    0.0000    0.0000
44  -14.6512    7.5289  1    0.0000    0.0000
45  -14.6717    7.4808  1    0.0000    0.0000
46  -14.6693    7.5027  1    0.0000    0.0000
47  -14.6706    7.5149  1    0.0000    0.0000
48  -14.6670    7.5135  1    0.0000    0.0000
49  -14.6666    7.4945  1    0.0000    0.0000
50  -14.6793    7.4876  1    0.0000    0.0000
51  -14.6525    7.4818  1    0.0000    0.0000
52  -14.6697    7.4880  1    0.0000    0.0000
53  -14.6762    7.4748  1    0.0000    0.0000
54  -14.6899    7.4385  1    0.0000    0.0000
55  -14.6877    7.3851  1    0.0000    0.0000
56  -14.4232    7.4365  1    0.0000    0.0000
57  -13.5463    7.5138  1    0.0000    0.0000
58  -12.3932    7.4558  1    0.0000    0.0000
59  -11.5238    7.4998  1    0.0000    0.0000
60  -11.1592    7.5761  1    0.0000    0.0000
61  -10.9973    7.6159  1    0.0000    0.0000
62  -10.8934    7.6144  1    0.0000    0.0000
63  -10.8447    7.5750  1    0.0000    0.0000
64  -10.8350    7.5653  1    0.0000    0.0000
65  -10.8833    7.5071  1    0.0000    0.0000
66  -10.8974    7.5252  1    0.0000    0.0000
67  -10.8503    7.5537  1    0.0000    0.0000
68  -10.7833    7.5451  1    0.0000    0.0000
69  -10.7495    7.5406  1    0.0000    0.0000
70  -10.7553    7.5269  1    0.0000    0.0000
